X,Y,Z,EDA,HR,TEMP,id,datetime,label
-26,11,-57,4.67489,107.15,34.09,15,26:06.1,0
-26,11,-57,4.67489,107.15,34.09,15,26:06.2,0
-26,11,-58,4.67489,107.15,34.09,15,26:06.2,0
-26,11,-58,4.67489,107.15,34.09,15,26:06.2,0
-26,11,-57,4.690269,107.15,34.09,15,26:06.2,0
-26,11,-57,4.690269,107.15,34.09,15,26:06.3,0
-27,11,-57,4.690269,107.15,34.09,15,26:06.3,0
-26,11,-57,4.690269,107.15,34.09,15,26:06.3,0
-26,11,-58,4.690269,107.15,34.09,15,26:06.4,0
-27,12,-58,4.690269,107.15,34.09,15,26:06.4,0
-27,11,-57,4.690269,107.15,34.09,15,26:06.4,0
-26,11,-57,4.690269,107.15,34.09,15,26:06.5,0
-27,11,-57,4.695395,107.15,34.09,15,26:06.5,0
-27,11,-57,4.695395,107.15,34.09,15,26:06.5,0
-27,11,-57,4.695395,107.15,34.09,15,26:06.6,0
-25,11,-57,4.695395,107.15,34.09,15,26:06.6,0
-26,11,-57,4.695395,107.15,34.09,15,26:06.6,0
-26,11,-58,4.695395,107.15,34.09,15,26:06.7,0
-27,11,-57,4.695395,107.15,34.09,15,26:06.7,0
-26,11,-58,4.695395,107.15,34.09,15,26:06.7,0
-26,11,-57,4.683861,107.15,34.09,15,26:06.7,0
-26,11,-57,4.683861,107.15,34.09,15,26:06.8,0
-26,11,-57,4.683861,107.15,34.09,15,26:06.8,0
-25,11,-57,4.683861,107.15,34.09,15,26:06.8,0
-27,10,-58,4.683861,107.15,34.09,15,26:06.9,0
-27,11,-57,4.683861,107.15,34.09,15,26:06.9,0
-26,11,-56,4.683861,107.15,34.09,15,26:06.9,0
-26,11,-56,4.683861,107.15,34.09,15,26:07.0,0
-26,12,-57,4.673608,107.48,34.11,15,26:07.0,0
-28,12,-58,4.673608,107.48,34.11,15,26:07.0,0
-27,11,-57,4.673608,107.48,34.11,15,26:07.1,0
-26,11,-57,4.673608,107.48,34.11,15,26:07.1,0
-25,11,-56,4.673608,107.48,34.11,15,26:07.1,0
-28,12,-58,4.673608,107.48,34.11,15,26:07.2,0
-28,12,-59,4.673608,107.48,34.11,15,26:07.2,0
-26,11,-58,4.673608,107.48,34.11,15,26:07.2,0
-26,10,-57,4.673608,107.48,34.11,15,26:07.2,0
-27,11,-57,4.673608,107.48,34.11,15,26:07.3,0
-28,11,-58,4.673608,107.48,34.11,15,26:07.3,0
-27,11,-57,4.673608,107.48,34.11,15,26:07.3,0
-28,11,-57,4.673608,107.48,34.11,15,26:07.4,0
-26,10,-57,4.673608,107.48,34.11,15,26:07.4,0
-27,10,-57,4.673608,107.48,34.11,15,26:07.4,0
-27,10,-57,4.673608,107.48,34.11,15,26:07.5,0
-27,11,-57,4.664638,107.48,34.11,15,26:07.5,0
-27,11,-57,4.664638,107.48,34.11,15,26:07.5,0
-27,10,-57,4.664638,107.48,34.11,15,26:07.6,0
-27,10,-58,4.664638,107.48,34.11,15,26:07.6,0
-27,11,-57,4.664638,107.48,34.11,15,26:07.6,0
-27,11,-57,4.664638,107.48,34.11,15,26:07.7,0
-27,11,-56,4.664638,107.48,34.11,15,26:07.7,0
-27,12,-57,4.664638,107.48,34.11,15,26:07.7,0
-27,12,-57,4.655667,107.48,34.11,15,26:07.7,0
-27,12,-57,4.655667,107.48,34.11,15,26:07.8,0
-27,11,-57,4.655667,107.48,34.11,15,26:07.8,0
-27,12,-57,4.655667,107.48,34.11,15,26:07.8,0
-27,12,-57,4.655667,107.48,34.11,15,26:07.9,0
-27,11,-57,4.655667,107.48,34.11,15,26:07.9,0
-27,12,-57,4.655667,107.48,34.11,15,26:07.9,0
-27,12,-57,4.655667,107.48,34.11,15,26:08.0,0
-27,11,-57,4.654385,107.83,34.11,15,26:08.0,0
-27,12,-57,4.654385,107.83,34.11,15,26:08.0,0
-27,11,-57,4.654385,107.83,34.11,15,26:08.1,0
-27,11,-57,4.654385,107.83,34.11,15,26:08.1,0
-27,11,-57,4.654385,107.83,34.11,15,26:08.1,0
-28,11,-57,4.654385,107.83,34.11,15,26:08.2,0
-27,11,-57,4.654385,107.83,34.11,15,26:08.2,0
-27,11,-57,4.654385,107.83,34.11,15,26:08.2,0
-27,11,-56,4.651822,107.83,34.11,15,26:08.2,0
-27,10,-56,4.651822,107.83,34.11,15,26:08.3,0
-27,11,-57,4.651822,107.83,34.11,15,26:08.3,0
-27,12,-57,4.651822,107.83,34.11,15,26:08.3,0
-27,12,-57,4.651822,107.83,34.11,15,26:08.4,0
-27,12,-57,4.651822,107.83,34.11,15,26:08.4,0
-27,12,-57,4.651822,107.83,34.11,15,26:08.4,0
-27,12,-57,4.651822,107.83,34.11,15,26:08.5,0
-27,11,-57,4.653103,107.83,34.11,15,26:08.5,0
-27,11,-57,4.653103,107.83,34.11,15,26:08.5,0
-27,11,-57,4.653103,107.83,34.11,15,26:08.6,0
-27,11,-57,4.653103,107.83,34.11,15,26:08.6,0
-27,11,-57,4.653103,107.83,34.11,15,26:08.6,0
-27,11,-57,4.653103,107.83,34.11,15,26:08.7,0
-27,11,-56,4.653103,107.83,34.11,15,26:08.7,0
-27,11,-56,4.653103,107.83,34.11,15,26:08.7,0
-28,11,-57,4.649259,107.83,34.11,15,26:08.7,0
-28,11,-57,4.649259,107.83,34.11,15,26:08.8,0
-28,11,-57,4.649259,107.83,34.11,15,26:08.8,0
-26,11,-56,4.649259,107.83,34.11,15,26:08.8,0
-27,11,-56,4.649259,107.83,34.11,15,26:08.9,0
-27,12,-57,4.649259,107.83,34.11,15,26:08.9,0
-27,12,-57,4.649259,107.83,34.11,15,26:08.9,0
-27,11,-58,4.649259,107.83,34.11,15,26:09.0,0
-27,11,-57,4.649259,108.22,34.13,15,26:09.0,0
-27,12,-57,4.649259,108.22,34.13,15,26:09.0,0
-27,11,-57,4.649259,108.22,34.13,15,26:09.1,0
-26,11,-56,4.649259,108.22,34.13,15,26:09.1,0
-27,11,-57,4.649259,108.22,34.13,15,26:09.1,0
-27,11,-57,4.649259,108.22,34.13,15,26:09.2,0
-27,11,-57,4.649259,108.22,34.13,15,26:09.2,0
-27,11,-57,4.649259,108.22,34.13,15,26:09.2,0
-27,11,-57,4.651822,108.22,34.13,15,26:09.2,0
-27,11,-57,4.651822,108.22,34.13,15,26:09.3,0
-27,11,-57,4.651822,108.22,34.13,15,26:09.3,0
-27,10,-57,4.651822,108.22,34.13,15,26:09.3,0
-27,11,-57,4.651822,108.22,34.13,15,26:09.4,0
-27,11,-58,4.651822,108.22,34.13,15,26:09.4,0
-27,11,-57,4.651822,108.22,34.13,15,26:09.4,0
-27,11,-57,4.651822,108.22,34.13,15,26:09.5,0
-26,11,-57,4.67489,108.22,34.13,15,26:09.5,0
-27,11,-58,4.67489,108.22,34.13,15,26:09.5,0
-26,11,-57,4.67489,108.22,34.13,15,26:09.6,0
-27,11,-57,4.67489,108.22,34.13,15,26:09.6,0
-27,11,-57,4.67489,108.22,34.13,15,26:09.6,0
-27,11,-57,4.67489,108.22,34.13,15,26:09.7,0
-26,10,-57,4.67489,108.22,34.13,15,26:09.7,0
-27,10,-57,4.67489,108.22,34.13,15,26:09.7,0
-26,11,-58,4.721026,108.22,34.13,15,26:09.7,0
-26,12,-58,4.721026,108.22,34.13,15,26:09.8,0
-26,11,-58,4.721026,108.22,34.13,15,26:09.8,0
-27,11,-57,4.721026,108.22,34.13,15,26:09.8,0
-26,11,-57,4.721026,108.22,34.13,15,26:09.9,0
-27,11,-57,4.721026,108.22,34.13,15,26:09.9,0
-26,11,-57,4.721026,108.22,34.13,15,26:09.9,0
-27,11,-57,4.721026,108.22,34.13,15,26:10.0,0
-27,11,-58,4.787668,108.68,34.09,15,26:10.0,0
-27,11,-57,4.787668,108.68,34.09,15,26:10.0,0
-26,10,-57,4.787668,108.68,34.09,15,26:10.1,0
-27,11,-58,4.787668,108.68,34.09,15,26:10.1,0
-27,11,-57,4.787668,108.68,34.09,15,26:10.1,0
-26,11,-57,4.787668,108.68,34.09,15,26:10.2,0
-27,10,-58,4.787668,108.68,34.09,15,26:10.2,0
-27,10,-57,4.787668,108.68,34.09,15,26:10.2,0
-26,9,-57,4.844056,108.68,34.09,15,26:10.2,0
-27,9,-57,4.844056,108.68,34.09,15,26:10.3,0
-27,8,-57,4.844056,108.68,34.09,15,26:10.3,0
-28,8,-58,4.844056,108.68,34.09,15,26:10.3,0
-27,9,-57,4.844056,108.68,34.09,15,26:10.4,0
-27,9,-58,4.844056,108.68,34.09,15,26:10.4,0
-27,10,-57,4.844056,108.68,34.09,15,26:10.4,0
-27,10,-57,4.844056,108.68,34.09,15,26:10.5,0
-26,10,-57,4.882503,108.68,34.09,15,26:10.5,0
-27,10,-58,4.882503,108.68,34.09,15,26:10.5,0
-27,10,-58,4.882503,108.68,34.09,15,26:10.6,0
-26,10,-57,4.882503,108.68,34.09,15,26:10.6,0
-26,10,-58,4.882503,108.68,34.09,15,26:10.6,0
-26,11,-58,4.882503,108.68,34.09,15,26:10.7,0
-27,11,-58,4.882503,108.68,34.09,15,26:10.7,0
-26,11,-57,4.882503,108.68,34.09,15,26:10.7,0
-26,11,-57,4.901727,108.68,34.09,15,26:10.7,0
-26,11,-58,4.901727,108.68,34.09,15,26:10.8,0
-26,11,-58,4.901727,108.68,34.09,15,26:10.8,0
-26,10,-57,4.901727,108.68,34.09,15,26:10.8,0
-26,10,-58,4.901727,108.68,34.09,15,26:10.9,0
-26,10,-58,4.901727,108.68,34.09,15,26:10.9,0
-26,10,-57,4.901727,108.68,34.09,15,26:10.9,0
-26,10,-57,4.901727,108.68,34.09,15,26:11.0,0
-27,10,-58,4.90429,109.05,34.11,15,26:11.0,0
-27,10,-58,4.90429,109.05,34.11,15,26:11.0,0
-28,10,-58,4.90429,109.05,34.11,15,26:11.1,0
-25,10,-56,4.90429,109.05,34.11,15,26:11.1,0
-26,10,-56,4.90429,109.05,34.11,15,26:11.1,0
-27,10,-58,4.90429,109.05,34.11,15,26:11.2,0
-27,10,-58,4.90429,109.05,34.11,15,26:11.2,0
-27,10,-57,4.90429,109.05,34.11,15,26:11.2,0
-26,10,-57,4.901727,109.05,34.11,15,26:11.2,0
-27,11,-58,4.901727,109.05,34.11,15,26:11.3,0
-27,11,-58,4.901727,109.05,34.11,15,26:11.3,0
-28,11,-58,4.901727,109.05,34.11,15,26:11.3,0
-27,11,-57,4.901727,109.05,34.11,15,26:11.4,0
-26,10,-57,4.901727,109.05,34.11,15,26:11.4,0
-26,10,-56,4.901727,109.05,34.11,15,26:11.4,0
-26,10,-56,4.901727,109.05,34.11,15,26:11.5,0
-28,10,-57,4.878658,109.05,34.11,15,26:11.5,0
-27,11,-58,4.878658,109.05,34.11,15,26:11.5,0
-27,10,-58,4.878658,109.05,34.11,15,26:11.6,0
-27,10,-58,4.878658,109.05,34.11,15,26:11.6,0
-27,11,-57,4.878658,109.05,34.11,15,26:11.6,0
-27,11,-57,4.878658,109.05,34.11,15,26:11.7,0
-26,11,-57,4.878658,109.05,34.11,15,26:11.7,0
-26,11,-57,4.878658,109.05,34.11,15,26:11.7,0
-26,11,-57,4.860717,109.05,34.11,15,26:11.7,0
-27,10,-57,4.860717,109.05,34.11,15,26:11.8,0
-26,10,-57,4.860717,109.05,34.11,15,26:11.8,0
-27,10,-57,4.860717,109.05,34.11,15,26:11.8,0
-27,11,-57,4.860717,109.05,34.11,15,26:11.9,0
-27,11,-58,4.860717,109.05,34.11,15,26:11.9,0
-26,11,-57,4.860717,109.05,34.11,15,26:11.9,0
-26,11,-57,4.860717,109.05,34.11,15,26:12.0,0
-26,10,-57,4.842775,109.38,34.13,15,26:12.0,0
-26,11,-58,4.842775,109.38,34.13,15,26:12.0,0
-26,11,-58,4.842775,109.38,34.13,15,26:12.1,0
-26,11,-58,4.842775,109.38,34.13,15,26:12.1,0
-26,11,-58,4.842775,109.38,34.13,15,26:12.1,0
-26,11,-59,4.842775,109.38,34.13,15,26:12.2,0
-26,13,-59,4.842775,109.38,34.13,15,26:12.2,0
-26,13,-59,4.842775,109.38,34.13,15,26:12.2,0
-24,14,-57,4.823551,109.38,34.13,15,26:12.2,0
-24,14,-57,4.823551,109.38,34.13,15,26:12.3,0
-24,15,-58,4.823551,109.38,34.13,15,26:12.3,0
-24,16,-58,4.823551,109.38,34.13,15,26:12.3,0
-23,16,-59,4.823551,109.38,34.13,15,26:12.4,0
-23,15,-59,4.823551,109.38,34.13,15,26:12.4,0
-23,14,-58,4.823551,109.38,34.13,15,26:12.4,0
-23,13,-58,4.823551,109.38,34.13,15,26:12.5,0
-24,12,-57,4.79792,109.38,34.13,15,26:12.5,0
-25,11,-57,4.79792,109.38,34.13,15,26:12.5,0
-26,9,-57,4.79792,109.38,34.13,15,26:12.6,0
-28,7,-57,4.79792,109.38,34.13,15,26:12.6,0
-29,6,-56,4.79792,109.38,34.13,15,26:12.6,0
-28,3,-54,4.79792,109.38,34.13,15,26:12.7,0
-27,2,-53,4.79792,109.38,34.13,15,26:12.7,0
-25,1,-51,4.79792,109.38,34.13,15,26:12.7,0
-26,0,-54,4.786386,109.38,34.13,15,26:12.7,0
-28,-1,-58,4.786386,109.38,34.13,15,26:12.8,0
-29,-2,-60,4.786386,109.38,34.13,15,26:12.8,0
-30,-3,-62,4.786386,109.38,34.13,15,26:12.8,0
-30,-2,-63,4.786386,109.38,34.13,15,26:12.9,0
-31,0,-66,4.786386,109.38,34.13,15,26:12.9,0
-32,0,-67,4.786386,109.38,34.13,15,26:12.9,0
-30,4,-66,4.786386,109.38,34.13,15,26:13.0,0
-31,6,-62,4.812017,109.7,34.11,15,26:13.0,0
-30,5,-60,4.812017,109.7,34.11,15,26:13.0,0
-26,2,-55,4.812017,109.7,34.11,15,26:13.1,0
-26,-1,-55,4.812017,109.7,34.11,15,26:13.1,0
-25,-5,-56,4.812017,109.7,34.11,15,26:13.1,0
-24,-5,-56,4.812017,109.7,34.11,15,26:13.2,0
-22,1,-57,4.812017,109.7,34.11,15,26:13.2,0
-26,4,-57,4.812017,109.7,34.11,15,26:13.2,0
-32,6,-57,4.808173,109.7,34.11,15,26:13.3,0
-33,6,-56,4.808173,109.7,34.11,15,26:13.3,0
-32,3,-55,4.808173,109.7,34.11,15,26:13.3,0
-31,4,-54,4.808173,109.7,34.11,15,26:13.3,0
-28,5,-54,4.808173,109.7,34.11,15,26:13.4,0
-29,8,-56,4.808173,109.7,34.11,15,26:13.4,0
-29,10,-57,4.808173,109.7,34.11,15,26:13.4,0
-33,14,-58,4.808173,109.7,34.11,15,26:13.5,0
-33,16,-58,4.79792,109.7,34.11,15,26:13.5,0
-34,14,-55,4.79792,109.7,34.11,15,26:13.5,0
-33,12,-54,4.79792,109.7,34.11,15,26:13.6,0
-33,10,-52,4.79792,109.7,34.11,15,26:13.6,0
-33,10,-52,4.79792,109.7,34.11,15,26:13.6,0
-32,11,-52,4.79792,109.7,34.11,15,26:13.7,0
-31,13,-52,4.79792,109.7,34.11,15,26:13.7,0
-32,14,-51,4.79792,109.7,34.11,15,26:13.7,0
-31,15,-52,4.771007,109.7,34.11,15,26:13.7,0
-31,15,-53,4.771007,109.7,34.11,15,26:13.8,0
-30,17,-55,4.771007,109.7,34.11,15,26:13.8,0
-30,16,-56,4.771007,109.7,34.11,15,26:13.8,0
-31,13,-57,4.771007,109.7,34.11,15,26:13.9,0
-33,12,-57,4.771007,109.7,34.11,15,26:13.9,0
-36,10,-56,4.771007,109.7,34.11,15,26:13.9,0
-37,10,-55,4.771007,109.7,34.11,15,26:14.0,0
-34,10,-53,4.759473,110,34.11,15,26:14.0,0
-32,9,-52,4.759473,110,34.11,15,26:14.0,0
-29,9,-52,4.759473,110,34.11,15,26:14.1,0
-28,9,-52,4.759473,110,34.11,15,26:14.1,0
-25,10,-53,4.759473,110,34.11,15,26:14.1,0
-27,11,-55,4.759473,110,34.11,15,26:14.2,0
-29,11,-56,4.759473,110,34.11,15,26:14.2,0
-33,11,-57,4.759473,110,34.11,15,26:14.2,0
-35,11,-58,4.767163,110,34.11,15,26:14.2,0
-33,12,-56,4.767163,110,34.11,15,26:14.3,0
-31,12,-55,4.767163,110,34.11,15,26:14.3,0
-28,12,-55,4.767163,110,34.11,15,26:14.3,0
-28,13,-55,4.767163,110,34.11,15,26:14.4,0
-29,13,-57,4.767163,110,34.11,15,26:14.4,0
-29,14,-57,4.767163,110,34.11,15,26:14.4,0
-29,15,-55,4.767163,110,34.11,15,26:14.5,0
-30,16,-55,4.755629,110,34.11,15,26:14.5,0
-28,19,-55,4.755629,110,34.11,15,26:14.5,0
-26,20,-53,4.755629,110,34.11,15,26:14.6,0
-26,21,-53,4.755629,110,34.11,15,26:14.6,0
-26,22,-56,4.755629,110,34.11,15,26:14.6,0
-27,21,-58,4.755629,110,34.11,15,26:14.7,0
-29,17,-62,4.755629,110,34.11,15,26:14.7,0
-29,15,-60,4.755629,110,34.11,15,26:14.7,0
-25,13,-54,4.737687,110,34.11,15,26:14.8,0
-23,12,-52,4.737687,110,34.11,15,26:14.8,0
-20,12,-50,4.737687,110,34.11,15,26:14.8,0
-20,13,-51,4.737687,110,34.11,15,26:14.8,0
-22,11,-54,4.737687,110,34.11,15,26:14.9,0
-26,7,-64,4.737687,110,34.11,15,26:14.9,0
-27,6,-68,4.737687,110,34.11,15,26:14.9,0
-30,4,-69,4.737687,110,34.11,15,26:15.0,0
-31,5,-66,4.735124,110.33,34.13,15,26:15.0,0
-24,6,-59,4.735124,110.33,34.13,15,26:15.0,0
-21,8,-57,4.735124,110.33,34.13,15,26:15.1,0
-21,11,-60,4.735124,110.33,34.13,15,26:15.1,0
-22,12,-61,4.735124,110.33,34.13,15,26:15.1,0
-24,10,-60,4.735124,110.33,34.13,15,26:15.2,0
-23,9,-58,4.735124,110.33,34.13,15,26:15.2,0
-26,7,-55,4.735124,110.33,34.13,15,26:15.2,0
-26,9,-54,4.74025,110.33,34.13,15,26:15.2,0
-25,14,-52,4.74025,110.33,34.13,15,26:15.3,0
-21,10,-59,4.74025,110.33,34.13,15,26:15.3,0
-20,7,-63,4.74025,110.33,34.13,15,26:15.3,0
-20,9,-62,4.74025,110.33,34.13,15,26:15.4,0
-21,12,-63,4.74025,110.33,34.13,15,26:15.4,0
-22,16,-61,4.74025,110.33,34.13,15,26:15.4,0
-24,14,-58,4.74025,110.33,34.13,15,26:15.5,0
-29,9,-56,4.724871,110.33,34.13,15,26:15.5,0
-27,7,-55,4.724871,110.33,34.13,15,26:15.5,0
-22,6,-56,4.724871,110.33,34.13,15,26:15.6,0
-21,7,-58,4.724871,110.33,34.13,15,26:15.6,0
-22,10,-63,4.724871,110.33,34.13,15,26:15.6,0
-24,13,-64,4.724871,110.33,34.13,15,26:15.7,0
-27,19,-62,4.724871,110.33,34.13,15,26:15.7,0
-23,24,-55,4.724871,110.33,34.13,15,26:15.7,0
-21,25,-53,4.722308,110.33,34.13,15,26:15.7,0
-20,26,-55,4.722308,110.33,34.13,15,26:15.8,0
-22,22,-57,4.722308,110.33,34.13,15,26:15.8,0
-26,15,-57,4.722308,110.33,34.13,15,26:15.8,0
-26,12,-56,4.722308,110.33,34.13,15,26:15.9,0
-25,10,-56,4.722308,110.33,34.13,15,26:15.9,0
-26,11,-57,4.722308,110.33,34.13,15,26:15.9,0
-27,14,-58,4.722308,110.33,34.13,15,26:16.0,0
-27,16,-61,4.714619,110.62,34.13,15,26:16.0,0
-28,17,-61,4.714619,110.62,34.13,15,26:16.0,0
-27,15,-58,4.714619,110.62,34.13,15,26:16.1,0
-25,11,-52,4.714619,110.62,34.13,15,26:16.1,0
-23,8,-49,4.714619,110.62,34.13,15,26:16.1,0
-24,9,-52,4.714619,110.62,34.13,15,26:16.2,0
-27,9,-58,4.714619,110.62,34.13,15,26:16.2,0
-29,9,-61,4.714619,110.62,34.13,15,26:16.2,0
-28,6,-55,4.718463,110.62,34.13,15,26:16.2,0
-29,5,-54,4.718463,110.62,34.13,15,26:16.3,0
-33,5,-57,4.718463,110.62,34.13,15,26:16.3,0
-34,6,-60,4.718463,110.62,34.13,15,26:16.3,0
-34,9,-65,4.718463,110.62,34.13,15,26:16.4,0
-35,11,-65,4.718463,110.62,34.13,15,26:16.4,0
-32,12,-60,4.718463,110.62,34.13,15,26:16.4,0
-28,10,-53,4.718463,110.62,34.13,15,26:16.5,0
-26,9,-50,4.697958,110.62,34.13,15,26:16.5,0
-26,7,-50,4.697958,110.62,34.13,15,26:16.5,0
-29,6,-52,4.697958,110.62,34.13,15,26:16.6,0
-33,8,-55,4.697958,110.62,34.13,15,26:16.6,0
-33,8,-57,4.697958,110.62,34.13,15,26:16.6,0
-31,9,-55,4.697958,110.62,34.13,15,26:16.7,0
-31,10,-55,4.697958,110.62,34.13,15,26:16.7,0
-31,12,-55,4.697958,110.62,34.13,15,26:16.7,0
-31,13,-55,4.701803,110.62,34.13,15,26:16.7,0
-30,14,-56,4.701803,110.62,34.13,15,26:16.8,0
-30,15,-56,4.701803,110.62,34.13,15,26:16.8,0
-30,14,-54,4.701803,110.62,34.13,15,26:16.8,0
-29,13,-53,4.701803,110.62,34.13,15,26:16.9,0
-30,13,-53,4.701803,110.62,34.13,15,26:16.9,0
-32,13,-54,4.701803,110.62,34.13,15,26:16.9,0
-32,14,-54,4.701803,110.62,34.13,15,26:17.0,0
-29,13,-56,4.69924,110.9,34.13,15,26:17.0,0
-30,12,-55,4.69924,110.9,34.13,15,26:17.0,0
-31,13,-54,4.69924,110.9,34.13,15,26:17.1,0
-32,12,-55,4.69924,110.9,34.13,15,26:17.1,0
-32,11,-55,4.69924,110.9,34.13,15,26:17.1,0
-32,10,-55,4.69924,110.9,34.13,15,26:17.2,0
-32,9,-55,4.69924,110.9,34.13,15,26:17.2,0
-32,9,-55,4.69924,110.9,34.13,15,26:17.2,0
-32,10,-55,4.695395,110.9,34.13,15,26:17.2,0
-31,10,-55,4.695395,110.9,34.13,15,26:17.3,0
-31,11,-55,4.695395,110.9,34.13,15,26:17.3,0
-32,12,-55,4.695395,110.9,34.13,15,26:17.3,0
-32,12,-56,4.695395,110.9,34.13,15,26:17.4,0
-31,13,-55,4.695395,110.9,34.13,15,26:17.4,0
-31,13,-54,4.695395,110.9,34.13,15,26:17.4,0
-31,13,-54,4.695395,110.9,34.13,15,26:17.5,0
-31,14,-54,4.694114,110.9,34.13,15,26:17.5,0
-31,15,-55,4.694114,110.9,34.13,15,26:17.5,0
-32,16,-55,4.694114,110.9,34.13,15,26:17.6,0
-32,16,-54,4.694114,110.9,34.13,15,26:17.6,0
-31,16,-54,4.694114,110.9,34.13,15,26:17.6,0
-32,15,-54,4.694114,110.9,34.13,15,26:17.7,0
-32,15,-53,4.694114,110.9,34.13,15,26:17.7,0
-33,15,-53,4.694114,110.9,34.13,15,26:17.7,0
-33,14,-53,4.680017,110.9,34.13,15,26:17.7,0
-33,14,-54,4.680017,110.9,34.13,15,26:17.8,0
-33,15,-54,4.680017,110.9,34.13,15,26:17.8,0
-32,15,-54,4.680017,110.9,34.13,15,26:17.8,0
-32,15,-53,4.680017,110.9,34.13,15,26:17.9,0
-32,15,-51,4.680017,110.9,34.13,15,26:17.9,0
-32,15,-51,4.680017,110.9,34.13,15,26:17.9,0
-32,15,-51,4.680017,110.9,34.13,15,26:18.0,0
-32,15,-52,4.673608,111.2,34.15,15,26:18.0,0
-32,14,-52,4.673608,111.2,34.15,15,26:18.0,0
-32,14,-52,4.673608,111.2,34.15,15,26:18.1,0
-33,15,-52,4.673608,111.2,34.15,15,26:18.1,0
-34,15,-52,4.673608,111.2,34.15,15,26:18.1,0
-34,14,-52,4.673608,111.2,34.15,15,26:18.2,0
-33,14,-52,4.673608,111.2,34.15,15,26:18.2,0
-33,13,-53,4.673608,111.2,34.15,15,26:18.2,0
-33,14,-54,4.669764,111.2,34.15,15,26:18.2,0
-32,15,-53,4.669764,111.2,34.15,15,26:18.3,0
-31,15,-53,4.669764,111.2,34.15,15,26:18.3,0
-32,15,-53,4.669764,111.2,34.15,15,26:18.3,0
-33,15,-53,4.669764,111.2,34.15,15,26:18.4,0
-33,15,-54,4.669764,111.2,34.15,15,26:18.4,0
-32,15,-54,4.669764,111.2,34.15,15,26:18.4,0
-32,15,-53,4.669764,111.2,34.15,15,26:18.5,0
-31,15,-53,4.65823,111.2,34.15,15,26:18.5,0
-31,15,-54,4.65823,111.2,34.15,15,26:18.5,0
-32,16,-56,4.65823,111.2,34.15,15,26:18.6,0
-32,16,-56,4.65823,111.2,34.15,15,26:18.6,0
-30,17,-54,4.65823,111.2,34.15,15,26:18.6,0
-29,18,-54,4.65823,111.2,34.15,15,26:18.7,0
-28,20,-55,4.65823,111.2,34.15,15,26:18.7,0
-28,22,-56,4.65823,111.2,34.15,15,26:18.7,0
-27,23,-56,4.656948,111.2,34.15,15,26:18.7,0
-27,22,-55,4.656948,111.2,34.15,15,26:18.8,0
-25,22,-54,4.656948,111.2,34.15,15,26:18.8,0
-23,21,-55,4.656948,111.2,34.15,15,26:18.8,0
-24,20,-55,4.656948,111.2,34.15,15,26:18.9,0
-25,19,-57,4.656948,111.2,34.15,15,26:18.9,0
-25,18,-57,4.656948,111.2,34.15,15,26:18.9,0
-26,17,-58,4.656948,111.2,34.15,15,26:19.0,0
-27,16,-58,4.644133,111.53,34.15,15,26:19.0,0
-27,15,-59,4.644133,111.53,34.15,15,26:19.0,0
-28,14,-59,4.644133,111.53,34.15,15,26:19.1,0
-29,14,-59,4.644133,111.53,34.15,15,26:19.1,0
-29,14,-58,4.644133,111.53,34.15,15,26:19.1,0
-27,15,-55,4.644133,111.53,34.15,15,26:19.2,0
-26,15,-53,4.644133,111.53,34.15,15,26:19.2,0
-25,14,-51,4.644133,111.53,34.15,15,26:19.2,0
-29,14,-53,4.646696,111.53,34.15,15,26:19.2,0
-30,13,-54,4.646696,111.53,34.15,15,26:19.3,0
-29,11,-54,4.646696,111.53,34.15,15,26:19.3,0
-30,12,-54,4.646696,111.53,34.15,15,26:19.3,0
-31,12,-55,4.646696,111.53,34.15,15,26:19.4,0
-31,11,-56,4.646696,111.53,34.15,15,26:19.4,0
-32,10,-59,4.646696,111.53,34.15,15,26:19.4,0
-32,9,-59,4.646696,111.53,34.15,15,26:19.5,0
-31,9,-57,4.637725,111.53,34.15,15,26:19.5,0
-31,8,-54,4.637725,111.53,34.15,15,26:19.5,0
-31,6,-52,4.637725,111.53,34.15,15,26:19.6,0
-32,5,-54,4.637725,111.53,34.15,15,26:19.6,0
-29,3,-58,4.637725,111.53,34.15,15,26:19.6,0
-30,0,-60,4.637725,111.53,34.15,15,26:19.7,0
-30,-1,-61,4.637725,111.53,34.15,15,26:19.7,0
-32,-4,-59,4.637725,111.53,34.15,15,26:19.7,0
-32,-4,-56,4.647977,111.53,34.15,15,26:19.7,0
-30,-1,-54,4.647977,111.53,34.15,15,26:19.8,0
-31,1,-54,4.647977,111.53,34.15,15,26:19.8,0
-32,5,-55,4.647977,111.53,34.15,15,26:19.8,0
-32,6,-56,4.647977,111.53,34.15,15,26:19.9,0
-33,8,-58,4.647977,111.53,34.15,15,26:19.9,0
-34,10,-60,4.647977,111.53,34.15,15,26:19.9,0
-31,16,-59,4.647977,111.53,34.15,15,26:20.0,0
-30,18,-52,4.651822,111.9,34.13,15,26:20.0,0
-29,15,-49,4.651822,111.9,34.13,15,26:20.0,0
-20,10,-47,4.651822,111.9,34.13,15,26:20.1,0
-19,8,-51,4.651822,111.9,34.13,15,26:20.1,0
-20,8,-62,4.651822,111.9,34.13,15,26:20.1,0
-23,10,-65,4.651822,111.9,34.13,15,26:20.2,0
-26,19,-61,4.651822,111.9,34.13,15,26:20.2,0
-27,20,-56,4.651822,111.9,34.13,15,26:20.2,0
