movieid,title,genres,business_info
2292470,Re-Animator (1985),"Horror, Sci-Fi","USD 900,000"
2292610,Reach the Rock (1998),"Comedy, Drama","USD 4,960"
2292773,Ready to Rumble (2000),"Comedy, Sport","USD 24,000,000"
2292920,Real Genius (1985),"Comedy, Romance, Sci-Fi","USD 12,952,019"
2293200,Reality Bites (1994),"Comedy, Drama, Romance","USD 20,982,557"
2293416,Rear Window (1954),"Mystery, Thriller","USD 1,000,000"
2293500,Rebecca (1940),"Drama, Mystery, Thriller","USD 1,288,000"
2293915,Reckless (1995),"Comedy, Drama, Fantasy","USD 103,351"
2294497,Red Corner (1997),"Crime, Drama, Thriller","USD 22,415,440"
2294518,Red Dawn (1984),"Action, Adventure, Drama, Thriller","USD 35,866,000"
2294990,Red Rock West (1993),"Crime, Drama, Thriller","USD 8,000,000"
2295106,Red Sonja (1985),"Action, Adventure, Fantasy","USD 17,900,000"
2295575,Reds (1981),"Biography, Drama, History, Romance","USD 35,000,000"
2296145,Regarde la mer (1997),Thriller,"USD 49,476"
2296438,Regret to Inform (1998),"Documentary, War","USD 22,627"
2296667,Reindeer Games (2000),"Action, Crime, Drama, Thriller","USD 34,000,000"
2296892,Rekopis znaleziony w Saragossie (1965),"Adventure, Drama, Fantasy, Mystery","USD 118,971"
2297049,Relax... It's Just Sex (1998),Comedy,"USD 452,654"
2297404,Remember the Titans (2000),"Biography, Drama, Sport","USD 30,000,000"
2297836,Renaissance Man (1994),"Comedy, Drama","USD 40,000,000"
2298460,Repo Man (1984),"Comedy, Crime, Sci-Fi","USD 1,500,000"
2298603,Repossessed (1990),"Comedy, Horror","USD 1,382,462"
2298804,Requiem for a Dream (2000),Drama,"USD 4,500,000"
2299047,Reservoir Dogs (1992),"Crime, Thriller","USD 1,200,000"
2299492,Restoration (1995),"Biography, Drama, History, Romance","USD 12,000,000"
2300333,Return to Me (2000),"Drama, Romance","USD 24,000,000"
2300351,Return to Oz (1985),"Adventure, Family, Fantasy, Mystery","USD 25,000,000"
2300354,Return to Paradise (1998),"Drama, Romance, Thriller","USD 8,288,513"
2301689,Rhyme & Reason (1997),"Documentary, Music","USD 1,591,687"
2302051,Richard III (1995),"Drama, War","USD 2,600,000"
2302418,Ride (1998),Comedy,"USD 5,476,059"
2302526,Ride with the Devil (1999/I),"Drama, Romance, War, Western","USD 35,000,000"
2302661,Ridicule (1996),"Comedy, Drama, Romance","USD 2,503,829"
2303621,Ringmaster (1998),Comedy,"USD 3,500,000"
2304264,Rising Sun (1993),"Action, Crime, Drama, Mystery, Thriller","USD 63,095,271"
2304330,Risky Business (1983),"Comedy, Drama","USD 6,200,000"
2305025,Ri¢hie Ri¢h (1994),"Comedy, Family","USD 40,000,000"
2305197,Road Trip (2000),"Adventure, Comedy","USD 15,600,000"
2305466,Roadside Prophets (1992),"Adventure, Comedy, Drama","USD 146,313"
2305587,Rob Roy (1995),"Action, Adventure, Biography","USD 28,000,000"
2305931,Robin Hood (1973),"Adventure, Animation, Comedy, Family, Romance","USD 15,000,000"
2305974,Robin Hood: Men in Tights (1993),"Adventure, Comedy, Musical","USD 20,000,000"
2305976,Robin Hood: Prince of Thieves (1991),"Action, Adventure, Drama, Romance","USD 48,000,000"
2306194,RoboCop (1987),"Action, Crime, Sci-Fi","USD 13,000,000"
2306197,RoboCop 2 (1990),"Action, Sci-Fi, Thriller","USD 35,000,000"
2306201,RoboCop 3 (1993),"Action, Crime, Drama, Sci-Fi, Thriller","USD 23,500,000"
2307228,Rocky (1976),"Drama, Sport","USD 1,100,000"
2307246,Rocky II (1979),"Drama, Sport","USD 7,000,000"
2307247,Rocky III (1982),"Drama, Sport","USD 17,000,000"
2307248,Rocky IV (1985),"Drama, Sport","USD 30,000,000"
2307289,Rocky V (1990),"Drama, Sport","USD 42,000,000"
2307534,Roger & Me (1989),Documentary,"USD 160,000"
2307985,Rollercoaster (1977),Thriller,
2308229,Roman Holiday (1953),"Comedy, Drama, Romance","USD 1,500,000"
2308305,Romance (1999),"Drama, Romance","USD 1,282,941"
2308476,Romancing the Stone (1984),"Action, Adventure, Comedy, Romance","USD 10,000,000"
2308720,Romeo + Juliet (1996),"Drama, Romance","USD 14,500,000"
2308725,Romeo Is Bleeding (1993),"Crime, Drama, Thriller","USD 11,500,000"
2308730,Romeo Must Die (2000),"Action, Crime, Thriller","USD 25,000,000"
2308758,Romeo and Juliet (1968),"Drama, Romance","USD 38,901,218"
2308889,Romper Stomper (1992),"Crime, Drama","USD 175,340"
2308916,Romy and Michele's High School Reunion (1997),Comedy,"USD 29,205,077"
2309076,Ronin (1998),"Action, Adventure, Crime, Thriller","USD 55,000,000"
2309427,Roommates (1995),"Comedy, Drama","USD 22,000,000"
2310074,Roseanna's Grave (1997),"Comedy, Drama, Romance","USD 72,588"
2310119,Rosemary's Baby (1968),"Drama, Horror, Mystery","USD 2,300,000"
2310159,Rosencrantz & Guildenstern Are Dead (1990),"Comedy, Drama","USD 739,104"
2310222,Rosetta (1999),Drama,"USD 261,475"
2310236,Rosewood (1997),"Action, Drama, History","USD 25,000,000"
2310265,Rosie (1998),Drama,"USD 9,579"
2310722,Rough Magic (1995),"Comedy, Drama, Fantasy, Romance","USD 171,979"
2310980,Rounders (1998),"Crime, Drama","USD 12,000,000"
2311011,Roustabout (1964),"Drama, Music, Musical, Romance","USD 3,000,000"
2311879,Ruby in Paradise (1993),"Drama, Romance","USD 800,000"
2312022,Rudy (1993),"Biography, Drama, Sport","USD 22,750,363"
2312345,Rules of Engagement (2000),"Action, Drama, Thriller, War","USD 60,000,000"
2312819,Runaway (1984),"Action, Crime, Sci-Fi, Thriller","USD 6,770,587"
2312852,Runaway Bride (1999),"Comedy, Romance","USD 70,000,000"
2312897,Runaway Train (1985),"Action, Adventure, Drama, Thriller","USD 9,000,000"
2313093,Running Scared (1986),"Action, Comedy, Crime, Thriller","USD 37,696,491"
2313464,Rush Hour (1998),"Action, Comedy, Crime, Thriller","USD 33,000,000"
2313519,Rushmore (1998),"Comedy, Drama","USD 11,000,000"
2313912,Ruthless People (1986),"Comedy, Crime","USD 71,233,101"
2314869,S.F.W. (1994),"Comedy, Drama","USD 63,649"
2315269,SLC Punk! (1998),"Comedy, Drama, Music","USD 299,200"
2316046,Sabrina (1954),"Comedy, Drama, Romance","USD 2,238,813"
2316049,Sabrina (1995),"Comedy, Drama","USD 58,000,000"
2316115,Sacco e Vanzetti (1971),"Biography, Crime, Drama, History",
2316742,Safe (1995),Drama,"USD 512,245"
2316800,Safe Men (1998),"Comedy, Crime","USD 1,000,000"
2316801,Safe Passage (1994),Drama,"USD 1,607,319"
2321373,Santa Claus (1985),"Adventure, Family, Fantasy","USD 50,000,000"
2321525,Santa with Muscles (1996),"Comedy, Family","USD 220,198"
2321649,Santitos (1999),"Comedy, Drama","USD 12,131"
2322051,Sarafina! (1992),"Drama, Musical","USD 7,306,242"
2324074,Saving Grace (2000),"Comedy, Crime","USD 12,115,757"
2324123,Saving Private Ryan (1998),"Action, Drama, War","USD 70,000,000"
2324198,Savior (1998),"Drama, War","USD 10,000,000"
2324383,Say Anything... (1989),"Comedy, Drama, Romance","USD 20,781,385"
2325153,Scary Movie (2000),Comedy,"USD 19,000,000"
2325529,Scent of a Woman (1992),Drama,"USD 63,895,607"
2325897,Schindler's List (1993),"Biography, Drama, History, War","USD 25,000,000"
2325936,Schizopolis (1996),"Comedy, Fantasy, Mystery","USD 250,000"
2326309,School Daze (1988),"Comedy, Drama, Musical","USD 6,500,000"
2327740,Scream (1996),"Crime, Horror, Mystery","USD 15,000,000"
2327746,Scream 2 (1997),"Horror, Mystery","USD 23,000,000"
2327747,Scream 3 (2000),"Horror, Mystery","USD 40,000,000"
2327816,Screamers (1995),"Action, Adventure, Horror, Sci-Fi, Thriller","USD 20,000,000"
2328405,Screwed (2000),"Comedy, Crime","USD 10,000,000"
2328488,Scrooged (1988),"Comedy, Drama, Fantasy","USD 32,000,000"
2328882,Se7en (1995),"Crime, Mystery, Thriller","USD 33,000,000"
2329335,Searching for Bobby Fischer (1993),"Comedy, Drama","USD 7,266,383"
2329715,Second Best (1994),Drama,"USD 86,115"
2330470,Secrets & Lies (1996),Drama,"USD 4,500,000"
2332489,Selena (1997),"Biography, Drama, Music","USD 20,000,000"
2333344,Senior Trip (1995),"Adventure, Comedy","USD 4,686,937"
2333494,Sense and Sensibility (1995),"Drama, Romance","USD 16,500,000"
2333527,Senseless (1998),"Comedy, Romance","USD 13,035,599"
2334512,Serial Mom (1994),"Comedy, Crime, Thriller","USD 13,000,000"
2334625,Serpico (1973),"Biography, Crime, Drama","USD 27,274,150"
2334876,Sesame Street Presents: Follow that Bird (1985),"Adventure, Comedy, Family, Music","USD 13,961,370"
2335038,Set It Off (1996),"Action, Crime, Drama, Thriller","USD 9,000,000"
2335264,Seul contre tous (1998),"Crime, Drama","USD 54,735"
2335622,Seven Years in Tibet (1997),"Adventure, Biography, Drama, History, War","USD 70,000,000"
2336864,"Sex, Lies, and Videotape (1989)",Drama,"USD 1,200,000"
2337754,Sgt. Bilko (1996),Comedy,"USD 39,000,000"
2338199,Shadow Conspiracy (1997),"Action, Thriller","USD 45,000,000"
2338484,Shadowlands (1993),"Biography, Drama, Romance","USD 22,000,000"
2338685,Shadrach (1998),Drama,"USD 20,167"
2338707,Shaft (1971),"Action, Thriller","USD 1,125,000"
2338708,Shaft (2000),"Action, Crime, Thriller","USD 46,000,000"
2338714,Shaft's Big Score! (1972),"Action, Crime, Drama, Thriller","USD 10,000,000"
2338941,Shakes the Clown (1991),"Comedy, Drama","USD 1,400,000"
2338963,Shakespeare in Love (1998),"Comedy, Drama, Romance","USD 25,000,000"
2339103,Shall we dansu? (1996),"Comedy, Drama, Music, Romance","USD 9,676,677"
2339111,Shallow Grave (1994),"Crime, Thriller","USD 2,500,000"
2339246,Shampoo (1975),"Drama, Romance","USD 49,407,734"
2339347,Shane (1953),"Drama, Western","USD 3,100,000"
2339477,Shanghai Noon (2000),"Action, Adventure, Comedy, Western","USD 55,000,000"
2339491,Shanghai Surprise (1986),"Adventure, Crime, Drama, Romance","USD 17,000,000"
2340287,Shattered Image (1998),"Crime, Drama, Fantasy, Mystery, Thriller","USD 102,523"
2341003,She's All That (1999),"Comedy, Romance","USD 10,000,000"
2341046,She's Gotta Have It (1986),"Comedy, Romance","USD 20,000"
2341100,She's So Lovely (1997),Drama,"USD 18,000,000"
2341160,She's the One (1996),"Comedy, Drama, Romance","USD 3,500,000"
2341171,She-Devil (1989),Comedy,"USD 15,351,421"
2341509,Shekvarebuli kulinaris ataserti retsepti (1996),"Comedy, Romance","USD 603,957"
2342997,Shine (1996),"Biography, Drama, Music, Romance","USD 5,500,000"
2344403,Shooting Fish (1997),"Comedy, Crime, Romance","USD 3,000,000"
2344675,Short Cuts (1993),"Comedy, Drama","USD 6,110,979"
2345354,Showgirls (1995),Drama,"USD 45,000,000"
2345742,Shuang long hui (1992),"Action, Comedy","USD 8,332,431"
2346707,Sib (1998),Drama,"USD 116,758"
2346939,Sid and Nancy (1986),"Biography, Drama, Music","USD 4,000,000"
2348226,Silent Fall (1994),"Drama, Mystery, Thriller","USD 30,000,000"
2349123,Simon Birch (1998),"Comedy, Drama","USD 30,000,000"
2349163,Simon Sez (1999),"Action, Comedy","USD 292,152"
2349269,Simpatico (1999),"Comedy, Crime, Drama","USD 10,000,000"
2349430,Simply Irresistible (1999),"Comedy, Drama, Fantasy, Romance","USD 6,000,000"
2350339,Single White Female (1992),"Drama, Thriller","USD 48,017,402"
2350378,Singles (1992),"Comedy, Romance","USD 18,472,850"
2350992,Sirens (1993),"Comedy, Drama","USD 7,770,731"
2351245,Sister Act (1992),"Comedy, Music","USD 139,470,392"
2351246,Sister Act 2: Back in the Habit (1993),"Comedy, Music","USD 57,319,029"
2351693,Six Days Seven Nights (1998),"Action, Adventure, Comedy, Romance","USD 70,000,000"
2351717,Six Degrees of Separation (1993),"Comedy, Drama, Mystery","USD 12,000,000"
2351845,Six Ways to Sunday (1997),"Comedy, Crime, Drama","USD 2,500,000"
2351904,Six-String Samurai (1998),"Action, Adventure, Music, Sci-Fi","USD 2,000,000"
2351925,Sixteen Candles (1984),"Comedy, Romance","USD 6,500,000"
2353641,Slam (1998),Drama,"USD 1,000,000"
2353781,Slappy and the Stinkers (1998),"Comedy, Family","USD 34,488"
2354226,Sleeper (1973),"Comedy, Sci-Fi","USD 2,000,000"
2354247,Sleepers (1996),"Crime, Drama, Thriller","USD 44,000,000"
2354271,Sleeping Beauty (1959),"Animation, Family, Fantasy, Musical, Romance","USD 6,000,000"
2354392,Sleepless in Seattle (1993),"Comedy, Drama, Romance","USD 21,000,000"
2354396,Sleepover (1995),Drama,USD 329
2354438,Sleepwalkers (1992),Horror,"USD 15,000,000"
2354464,Sleepy Hollow (1999),"Adventure, Mystery","USD 65,000,000"
2354674,Sliding Doors (1998),"Comedy, Drama, Fantasy, Romance, Sci-Fi","USD 9,000,000"
2354792,Sling Blade (1996),Drama,"USD 890,000"
2354959,Sliver (1993),"Romance, Thriller","USD 40,000,000"
2355276,Slumber Party Massacre III (1990),"Comedy, Horror","USD 350,000"
2355303,Slums of Beverly Hills (1998),"Comedy, Drama","USD 5,000,000"
2355625,Small Soldiers (1998),"Action, Adventure, Comedy, Family, Sci-Fi","USD 40,000,000"
2355661,Small Time Crooks (2000),"Comedy, Crime","USD 18,000,000"
2356134,Smilla's Sense of Snow (1997),"Action, Drama, Sci-Fi, Thriller","USD 35,000,000"
2356224,Smoke (1995),"Comedy, Drama","USD 7,000,000"
2356287,Smoke Signals (1998),"Comedy, Drama","USD 2,000,000"
2356460,Smoking/No Smoking (1993),Comedy,"USD 57,033"
2356755,Snake Eyes (1998),"Crime, Mystery, Thriller","USD 69,000,000"
2357080,Sneakers (1992),"Comedy, Crime, Drama, Mystery, Thriller","USD 51,433,000"
2357240,Snitch (1998),"Crime, Drama, Thriller","USD 11,000,000"
2357424,Snow Day (2000),"Adventure, Comedy, Family","USD 13,000,000"
2357437,Snow Falling on Cedars (1999),"Drama, Mystery, Romance, Thriller","USD 36,000,000"
2357543,Snow White and the Seven Dwarfs (1937),"Animation, Family, Fantasy, Musical, Romance","USD 2,000,000"
2357676,Snowriders (1996),Documentary,"USD 2,035,470"
2357857,So I Married an Axe Murderer (1993),"Comedy, Crime, Romance, Thriller","USD 11,585,483"
2358317,Soapdish (1991),"Comedy, Romance","USD 36,489,888"
2358980,Soft Fruit (1999),"Comedy, Drama","USD 11,132"
2359014,Soft Toilet Seats (1999),Comedy,USD 880
2359505,Solas (1999),Drama,"USD 367,939"
2360108,Solo (1996),"Action, Sci-Fi, Thriller","USD 4,932,915"
2360660,Some Kind of Wonderful (1987),"Drama, Romance","USD 18,553,948"
2360675,Some Like It Hot (1959),Comedy,"USD 2,883,848"
2360702,Some Mother's Son (1996),"Drama, History","USD 608,032"
2360973,Someone to Watch Over Me (1987),"Action, Crime, Drama, Romance, Thriller","USD 17,000,000"
2361193,Something Wicked This Way Comes (1983),"Drama, Family, Fantasy, Mystery, Thriller","USD 19,000,000"
2361284,Something to Talk About (1995),"Comedy, Drama, Romance","USD 50,892,160"
2361456,Somewhere in the City (1998),"Comedy, Drama","USD 7,016"
2361575,Sommersby (1993),"Drama, Mystery, Romance","USD 50,081,992"
2361748,Son in Law (1993),"Comedy, Drama, Romance","USD 36,448,200"
2361784,Son of Flubber (1963),"Comedy, Family, Sci-Fi","USD 22,129,412"
2362207,Song of the South (1946),"Animation, Family, Music","USD 15,495,830"
2363015,Sophie's Choice (1982),"Drama, Romance","USD 12,000,000"
2363738,Soul Food (1997),"Comedy, Drama","USD 7,500,000"
2363756,Soul Man (1986),"Comedy, Romance","USD 27,820,000"
2364254,Sour Grapes (1998),Comedy,"USD 219,932"
2364486,South Pacific (1958),"Musical, Romance, War","USD 6,000,000"
2364498,South Park: Bigger Longer & Uncut (1999),"Animation, Comedy, Musical","USD 21,000,000"
2364887,Soy Cuba (1964),Drama,"USD 160,697"
2365078,Space Cowboys (2000),"Action, Adventure, Thriller","USD 65,000,000"
2365142,Space Jam (1996),"Adventure, Animation, Comedy, Family, Sci-Fi, Sport","USD 80,000,000"
2365297,Spaceballs (1987),"Adventure, Comedy, Sci-Fi","USD 22,700,000"
2365518,Spanish Fly (1998),"Comedy, Romance","USD 11,147"
2365633,Spanking the Monkey (1994),"Comedy, Drama","USD 200,000"
2365831,Sparrows (1926),Drama,"USD 463,455"
2365844,Spartacus (1960),"Adventure, Biography, Drama, History","USD 12,000,000"
2365920,Spawn (1997),"Action, Fantasy, Horror, Thriller","USD 40,000,000"
2366246,Species (1995),"Action, Horror, Sci-Fi","USD 35,000,000"
2366248,Species II (1998),"Action, Horror, Sci-Fi","USD 19,165,560"
2366368,Speechless (1994),"Comedy, Romance","USD 20,664,501"
2366403,Speed (1994),"Action, Thriller","USD 25,000,000"
2366408,Speed 2: Cruise Control (1997),"Action, Crime, Romance, Thriller","USD 160,000,000"
2366649,Spellbound (1945),"Film-Noir, Mystery, Romance, Thriller","USD 1,696,377"
2366980,Sphere (1998),"Drama, Mystery, Sci-Fi, Thriller","USD 75,000,000"
2367023,Spice World (1997),"Comedy, Family, Music","USD 25,000,000"
2367832,Splash (1984),"Comedy, Fantasy, Romance","USD 8,000,000"
2367921,Splendor (1999),Comedy,"USD 45,703"
2369177,Sprung (1997),"Comedy, Romance","USD 7,553,105"
2369317,Spy Hard (1996),"Action, Comedy","USD 18,000,000"
2369519,Squanto: A Warrior's Tale (1994),"Adventure, Biography, Drama, Family","USD 19,200,000"
2370089,St. Elmo's Fire (1985),"Drama, Romance","USD 36,754,543"
2370704,Stalag 17 (1953),"Comedy, Drama, War","USD 1,661,530"
2370742,Stalingrad (1993),"Drama, War","USD 77,848"
2371052,Stand by Me (1986),"Adventure, Drama","USD 8,000,000"
2371246,Stanley & Iris (1989),"Drama, Romance","USD 5,816,000"
2371502,Star Kid (1997),"Adventure, Family, Sci-Fi","USD 12,000,000"
2371509,Star Maps (1997),"Comedy, Drama","USD 592,573"
2371602,Star Trek III: The Search for Spock (1984),"Action, Adventure, Sci-Fi, Thriller","USD 17,000,000"
2371603,Star Trek IV: The Voyage Home (1986),"Adventure, Comedy, Sci-Fi","USD 25,000,000"
2371610,Star Trek V: The Final Frontier (1989),"Action, Adventure, Sci-Fi, Thriller","USD 27,800,000"
2371611,Star Trek VI: The Undiscovered Country (1991),"Action, Adventure, Sci-Fi, Thriller","USD 30,000,000"
2371648,Star Trek: First Contact (1996),"Action, Adventure, Sci-Fi, Thriller","USD 45,000,000"
2371651,Star Trek: Generations (1994),"Action, Adventure, Sci-Fi, Thriller","USD 35,000,000"
2371654,Star Trek: Insurrection (1998),"Action, Adventure, Sci-Fi, Thriller","USD 58,000,000"
2371692,Star Trek: The Motion Picture (1979),"Adventure, Mystery, Sci-Fi","USD 35,000,000"
2371705,Star Trek: The Wrath of Khan (1982),"Action, Adventure, Sci-Fi, Thriller","USD 11,000,000"
2371726,Star Wars (1977),"Action, Adventure, Fantasy, Sci-Fi","USD 11,000,000"
2371778,Star Wars: Episode I - The Phantom Menace (1999),"Action, Adventure, Fantasy, Sci-Fi","USD 115,000,000"
2371786,Star Wars: Episode V - The Empire Strikes Back (1980),"Action, Adventure, Sci-Fi","USD 18,000,000"
2371787,Star Wars: Episode VI - Return of the Jedi (1983),"Action, Adventure, Fantasy, Sci-Fi","USD 32,500,000"
2372012,Stardust Memories (1980),"Comedy, Drama","USD 10,000,000"
2372068,Stargate (1994),"Action, Adventure, Sci-Fi","USD 55,000,000"
2372234,Starman (1984),"Adventure, Drama, Romance, Sci-Fi","USD 22,000,000"
2372328,Stars and Bars (1988),"Action, Comedy, Romance","USD 111,987"
2372407,Starship Troopers (1997),"Action, Adventure, Sci-Fi, Thriller","USD 100,000,000"
2373106,Stay Tuned (1992),"Comedy, Fantasy","USD 10,736,401"
2373212,Steal Big Steal Little (1995),Comedy,"USD 25,000,000"
2373221,Steal This Movie (2000),"Biography, Drama, Romance","USD 76,053"
2373241,Stealing Beauty (1996),"Drama, Romance","USD 4,573,330"
2373256,Stealing Home (1988),"Drama, Romance, Sport","USD 7,467,504"
2373434,Steel (1997),"Action, Crime, Sci-Fi","USD 16,000,000"
2373470,Steel Magnolias (1989),"Drama, Romance","USD 5,467,015"
2373573,Stefano Quantestorie (1993),"Comedy, Drama",
2373941,Stepmom (1998),"Comedy, Drama","USD 50,000,000"
2374542,Stiff Upper Lips (1998),Comedy,"USD 68,750"
2374584,Stigmata (1999),"Horror, Thriller","USD 32,000,000"
2374677,Still Breathing (1997),"Comedy, Drama, Fantasy, Romance","USD 212,267"
2374686,Still Crazy (1998),"Comedy, Music, Romance","USD 477,903"
2375093,Stir of Echoes (1999),"Horror, Mystery, Thriller","USD 12,000,000"
2375659,Stonewall (1995),"Comedy, Drama, History, Romance","USD 616,248"
2375749,Stop Making Sense (1984),"Documentary, Music","USD 1,200,000"
