movieid,Budget,Gross Revenue,Additional Data,Copyright,Currency
2353641,1000000.0,982214.0,,Offline Entertainment Group,USD
2353781,,34488.0,,,
2353895,110000.0,,,,USD
2353900,2000000.0,,,,USD
2354011,,,,"1996 Overseas Filmgroup, Inc.",
2354219,350000.0,,,,USD
2354226,2000000.0,18344729.0,,Copyright Jack Rollins and Charles H. Joffe Productions MCMLXXIII (on print); Jack Rollins and Charles H. Joffe Productions; 11 December 1973; LP43135 (in copyright registry),USD
2354247,44000000.0,53300852.0,"1,649,083 (France) (31 December 1996) | 1,478,555 (France) (3 December 1996) | 1,684,188 (Germany) (11 March 1997) | 1,593,168 (Germany) (3 March 1997) | 1,428,880 (Germany) (23 February 1997) | 781,180 (Germany) (9 February 1997) | 328,038 (Netherlands) (31 December 1997) | 262,691 (Netherlands) (1 January 1997) | 278,755 (Portugal) (27 February 1997) | 267,804 (Portugal) (6 February 1997) | 255,540 (Portugal) (30 January 1997) | 240,917 (Portugal) (23 January 1997) | 219,973 (Portugal) (16 January 1997) | 193,105 (Portugal) (9 January 1997) | 158,900 (Portugal) (2 January 1997) | 105,735 (Portugal) (26 December 1996) | 60,321 (Portugal) (19 December 1996) | 884,533 (Spain)",,USD
2354271,6000000.0,10161.0,,Walt Disney Productions; 30 December 1958; LP13782 (in copyright registry),USD
2354392,21000000.0,126533006.0,"144,714 (Sweden)",,USD
2354396,,329.0,,,
2354438,15000000.0,30524763.0,,,USD
2354464,65000000.0,101068340.0,"2,350,861 (France) | 1,804,011 (Germany) (31 December 2000) (total) | 186,940 (Netherlands) (31 December 2000) | 1,529,083 (Spain)","Karol Film Productions GmbH & Co. KG, 1999",USD
2354674,9000000.0,11883495.0,"62,571 (Germany) (22 November 1998) (opening week) | 44,247 (Netherlands) (31 December 1999)","Mirage Enterprises and Intermedia Film Equities, Ltd.",USD
2354792,890000.0,24475416.0,"11,991 (Netherlands) (31 December 1998) | 11,469 (Netherlands) (1 January 1998) | 2,172 (Portugal) (12 June 1997) (opening week)","Sling Blade LLC, 1995",USD
2354959,40000000.0,36300000.0,"111,783 (Sweden)",,USD
2355275,,,,,
2355276,350000.0,1242995.0,,,USD
2355303,5000000.0,5480318.0,,,USD
2355555,,,"9,061 (Netherlands) (31 December 1997) | 8,759 (Netherlands) (1 January 1997)",,
2355625,40000000.0,53955614.0,"244,340 (Germany) (25 October 1998) | 127,142 (Germany) (18 October 1998) (opening week) | 23,118 (Netherlands) (31 December 1998)","Copyright © 1998 DreamWorks, LLC. and Universal City Studios, Inc. and Amblin Entertainment, Inc. All rights reserved.",USD
2355661,18000000.0,17071230.0,"35,005 (Brazil) (13 January 2002) (opening week) (22 screens) | 305,000 (France) (12 December 2000) | 202,073 (Germany) (31 March 2001) | 26,684 (Netherlands) (31 December 2001) | 11,170 (Netherlands) (31 December 2000) | 681,820 (Spain) (31 August 2002) | 664,044 (Spain) (30 June 2001)",(c) 2000 Magnolia Productions Inc./Sweetland Films B.V./DreamWorks L.L.C.,USD
2356134,35000000.0,2221994.0,"411,654 (Denmark) (31 December 2000) | 1,490,155 (Germany) (6 April 1997) | 1,426,531 (Germany) (30 March 1997) | 1,316,741 (Germany) (23 March 1997) | 1,200,413 (Germany) (16 March 1997) | 1,042,940 (Germany) (9 March 1997) | 848,034 (Germany) (2 March 1997) | 573,528 (Germany) (23 February 1997) | 1,723,000 (Germany) | 247,659 (Italy) (31 December 2000) | 25,485 (Netherlands) (31 December 1998) | 22,533 (Netherlands) (1 January 1998) | 19,819 (Portugal) (23 October 1997) | 16,607 (Portugal) (16 October 1997) | 10,647 (Portugal) (9 October 1997) (opening week) | 332,244 (Spain) (31 December 2000)",,USD
2356224,7000000.0,8349430.0,"946,642 (France) (27 February 1996) | 34,997 (Portugal) (12 September 1996) | 32,986 (Portugal) (5 September 1996) | 31,206 (Portugal) (29 August 1996) | 29,876 (Portugal) (22 August 1996) | 22,098 (Portugal) (25 July 1996)",,USD
2356287,2000000.0,6719300.0,"1,112 (Netherlands) (31 December 2000) | 889 (Netherlands) (31 December 1999)","1998 ENIT, Inc. (on print)",USD
2356460,,57033.0,,Arena Films,
2356755,69000000.0,55585389.0,"347,809 (Germany) (6 December 1998) | 108,627 (Netherlands) (31 December 1999) | 95,537 (Netherlands) (31 December 1998)","Paramount Pictures Corp. and Touchstone Pictures, 1998",USD
2357080,,51433000.0,,"Universal City Studios, Inc.",
2357240,11000000.0,332388.0,,,USD
2357424,13000000.0,60008303.0,"17,612 (Spain) (10 August 2002) | 17,510 (Spain) (25 June 2001)",Copyright © MM by MFF Feature Film Productions GmbH & Co. KG TM Paramount Pictures,USD
2357437,36000000.0,14378353.0,"3,801 (Netherlands) (31 December 2001) | 3,067 (Netherlands) (31 December 2000)",Copyright © 1999 Universal Studios All Rights Reserved. (on print),USD
2357543,2000000.0,41634000.0,"1,870,500 (Argentina)","RKO Radio Pictures, Inc.; 21 December 1937; LP7689 (in copyright registry)",USD
2357676,,2035470.0,,,
2357857,,11585483.0,,,
2358317,,36489888.0,,Paramount Pictures Corporation,
2358980,,11132.0,,,
2359014,,880.0,,,
2359470,55000000.0,,,1992 Gakken HHK Enterprises,USD
2359505,125000000.0,367939.0,"31,693 (Netherlands) (31 December 2001) | 30,378 (Netherlands) (31 December 2000) | 944,176 (Spain) (31 August 2002) | 941,186 (Spain) (30 June 2001)",Maestranza Films,ESP
2359625,5000.0,,,,GBP
2360108,,4932915.0,,,
2360397,1000000.0,,,Mosfilm,RUR
2360660,,18553948.0,,1987 Paramount Pictures Corporation,
2360675,2883848.0,25000000.0,,"© Copyright MCMLIX by Ashton Productions, Inc. (on print); Ashton Productions, Inc.; 18 March 1959; LP13838 (in copyright registry)",USD
2360702,,608032.0,"136,177 (Spain)",,
2360852,,,,,
2360973,17000000.0,10278549.0,"44,330 (Sweden)","Columbia Pictures Industries, Inc. (1987)",USD
2361193,19000000.0,5656087.0,,,USD
2361281,900000.0,,,"Grand National Films, Inc.; 1 September 1937; LP7409",USD
2361284,,50892160.0,"218,242 (France) (2 January 1996)","Warner Bros. Entertainment, Inc.",
2361450,5100000.0,,,"Copyright © MCMLXXX by Universal City Studios, Inc. - All Rights Reserved",USD
2361456,,7016.0,,,
2361575,,50081992.0,"245,360 (Sweden)",,
2361748,,36448200.0,,,
2361778,,,,"Universal Pictures Company, Inc.; 7 October 1943; LP12313",
2361784,,22129412.0,,© Copyright MCMLXII Walt Disney Productions,
2361785,,,,Universal Pictures Co.; 24 January 1939; LP8574,
2362207,,15495830.0,,,
2363015,12000000.0,19962353.0,"235,500 (Sweden)",© copyright 1982 ITC Films Inc. (on print),USD
2363270,150000.0,,,,USD
2363738,7500000.0,43490057.0,,copyright: 1997 Twentieth Century Fox Film Corporation (on print),USD
2363756,,27820000.0,,Balcor Film Investors,
2364254,,219932.0,,Castle Rock Entertainment,
2364486,6000000.0,36800000.0,,"Copyright © MCMLVIII by South Pacific Enterprises, Inc. (on print); South Pacific Enterprises, Inc.; 19 March 1958; LP13570 (in copyright registry)",USD
2364498,21000000.0,52008288.0,"162,887 (Netherlands) (31 December 2000) | 1,089,825 (Spain)",Copyright © MCMXCIX by Paramount Pictures Corporation and Warner Bros. (on print),USD
2364887,,160697.0,,,
2364949,,,,© 1972 Turner Entertainment Co.,
2365078,65000000.0,90454043.0,"884,468 (Germany) | 40,453 (Netherlands) (31 December 2001) | 40,215 (Netherlands) (31 December 2000) | 591,435 (Spain) (10 August 2002) | 584,985 (Spain) (25 June 2001)",© 2000 Village Roashow Films (BVI) Limited - All other Territories,USD
2365142,80000000.0,90443603.0,"1,719,641 (France) (25 March 1997) | 1,360,902 (France) (25 February 1997) | 2,165,780 (Germany) (23 March 1997) | 2,089,961 (Germany) (18 March 1997) | 1,965,095 (Germany) (11 March 1997) | 1,813,246 (Germany) (3 March 1997) | 1,551,544 (Germany) (23 February 1997) | 437,948 (Germany) (9 February 1997) | 89,616 (Hungary) (27 February 1997) | 569,995 (Netherlands) (31 December 1998) | 569,858 (Netherlands) (1 January 1998) | 244,002 (Portugal) (3 April 1997) | 233,281 (Portugal) (27 March 1997) | 221,654 (Portugal) (20 March 1997) | 213,378 (Portugal) (13 March 1997) | 198,893 (Portugal) (6 March 1997) | 178,191 (Portugal) (27 February 1997) | 148,296 (Portugal) (20 February 1997)",© 1996 Warner Bros.,USD
2365297,22700000.0,38119483.0,"162,372 (Sweden)","© 1987 by Metro-Goldwyn-Mayer Pictures, Inc. (on print)",USD
2365518,,11147.0,,,
2365633,200000.0,1359736.0,,,USD
2365831,463455.0,966878.0,,"Copyright MCMXXVI by The Pickford Corporation (on print); The Mary Pickford Corp.,30 April 1926, LP22664 (in copyright registry)",USD
2365844,12000000.0,1830650.0,"3,525,328 (France) | 2,052,343 (Spain) (31 December 2001)","Copyright 1960 Universal Pictures Company, Inc. & Bryna Productions, Inc. (on print); Universal Pictures Company, Inc. & Bryna Productions, Inc.; 6 October 1960; LP24917 (in copyright registry)",USD
2365920,40000000.0,54967359.0,"411,432 (France) (30 December 1997) | 181,966 (France) (opening week) | 182,162 (Germany) (10 November 1997) | 103,619 (Germany) (3 November 1997) (opening week) | 20,468 (Netherlands) (31 December 1998)",,USD
2366246,35000000.0,60054449.0,"569,141 (France) (31 October 1995) | 1,055,080 (Germany)",© 1995 Metro-Goldwyn-Mayer Picures Inc.,USD
2366248,,19165560.0,"167,847 (Germany) (9 August 1998) | 41,437 (Netherlands) (31 December 1998)",© 1998 Metro-Goldwyn-Mayer Pictures Inc.,
2366368,,20664501.0,,,
2366403,25000000.0,121248145.0,"53,148 (Estonia) | 2,403,508 (France) | 3,079,338 (Germany) | 677,373 (Netherlands) | 1,119,288 (Spain) (31 December 1999) | 418,001 (Sweden)",Copyright © 1994 by Twentieth Century Fox Film Corporation (on print),USD
2366408,160000000.0,48068396.0,"1,064,155 (France) (2 September 1997) | 503,700 (France) (29 July 1997) (opening week) | 1,886,431 (Germany) (25 August 1997) | 1,829,658 (Germany) (18 August 1997) | 1,756,523 (Germany) (11 August 1997) | 1,633,505 (Germany) (4 August 1997) | 1,345,300 (Germany) (28 July 1997) | 956,430 (Germany) (21 July 1997) | 365,579 (Germany) (opening week) | 430,823 (Netherlands) (1 January 1998) | 284,857 (Portugal) (2 October 1997) | 274,393 (Portugal) (25 September 1997) | 262,009 (Portugal) (18 September 1997) | 232,687 (Portugal) (11 September 1997) | 195,096 (Portugal) (4 September 1997) | 116,555 (Portugal) (28 August 1997) (opening week)","© 1997, Twentieth Century Fox Film Corporation",USD
2366649,1696377.0,7000000.0,,"Vanguard Films, Inc.; 28 December 1945; LP13711 (in copyright registry)",USD
2366980,75000000.0,36976367.0,"550,487 (Germany) (3 June 1998) | 187,935 (Germany) (6 April 1998) | 99,125 (Netherlands) (31 December 1999) | 99,100 (Netherlands) (31 December 1998)",Warner Bros.,USD
2367023,25000000.0,29247405.0,"570,000 (France) (27 January 1998) | 279,086 (France) (30 December 1997) | 669,519 (Germany) (26 January 1998) | 564,291 (Germany) (19 January 1998) | 429,828 (Germany) (12 January 1998) | 194,971 (Germany) (5 January 1998) (opening week) | 246,844 (Netherlands) (31 December 1998) | 112,901 (Netherlands) (1 January 1998)",© 1997 Five Girls Limited,USD
2367832,8000000.0,62100000.0,"213,459 (Sweden)","copyright MCMLXXXIV Buena Vista Distribution Co., Inc. (on print)",USD
2367921,,45703.0,,,
2367930,,,,Copyright MCMLXI by NBI Company (on print); NBI Productions; 14 October 1961; LP29395 (in copyright registry),
2369177,,7553105.0,,,
2369317,18000000.0,26906039.0,"138,056 (Finland) | 231,806 (France) (6 August 1996) | 352,768 (Netherlands) (1 January 1997) | 171,911 (Portugal) (19 September 1996) | 160,786 (Portugal) (12 September 1996) | 147,111 (Portugal) (5 September 1996) | 125,695 (Portugal) (29 August 1996) | 103,261 (Portugal) (22 August 1996)","Dahl Productions, Inc. (UK)",USD
2369519,19200000.0,3337685.0,,,USD
2370089,,36754543.0,,Columbia Pictures Industries Inc.,
2370348,,,,© AMERICAN TWIST PRODUCTIONS. MCMLXXXII ALL RIGHTS RESERVED,
2370423,3000000.0,,,,USD
2370472,,,,"Copyright MCMXLIX by Warner Bros. Pictures, Inc. All Rights Reserved (on print); Warner Bros. Pictures, Inc.; 21 April 1950; LP83 (in copyright registry)",
2370704,1661530.0,10000000.0,,Copyright MCMLII by Paramount Pictures Corporation (on print); Paramount Pictures Corporation; 1 July 1953; LP2895 (in copyright registry),USD
2370742,20000000.0,77848.0,"1,321,000 (Germany)",,DEM
2370772,6000000.0,,"18,800 (Hungary)",,RUR
2371052,8000000.0,51914208.0,"1,385,856 (Germany) | 52,766 (Sweden)","1986 Columbia Pictures Industries, Inc.",USD
2371246,5816000.0,5820015.0,,"Metro-Goldwyn-Mayer Pictures, Inc. (1990)",USD
2371502,12000000.0,7015240.0,,,USD
2371509,,592573.0,,,
2371602,17000000.0,67458579.0,,Copyright © MCMLXXXIV by Paramount Pictures Corporation,USD
2371603,25000000.0,67931249.0,,Copyright © MCMLXXXVI by Paramount Pictures Corporation,USD
2371610,27800000.0,52210049.0,,Copyright © MCMLXXXIX by Paramount Pictures Corporation,USD
2371611,30000000.0,74888996.0,,TM & Copyright © MCMXCI by Paramount Pictures Corporation,USD
2371648,45000000.0,92001027.0,"2,300,316 (Germany) (26 January 1997) | 2,069,829 (Germany) (12 January 1997) | 1,408,363 (Germany) (29 December 1996) | 169,039 (Netherlands) (31 December 1998) | 168,998 (Netherlands) (1 January 1998) | 26,873 (Portugal) (13 March 1997) | 17,126 (Portugal) (6 March 1997)",Paramount Pictures Corporation,USD
2371651,35000000.0,75668868.0,,Copyright © 1994 Paramount Pictures Corporation (on print),USD
2371654,58000000.0,70117571.0,"2,354,744 (Germany) (7 February 1999) | 2,298,081 (Germany) (31 January 1999) | 2,201,189 (Germany) (24 January 1999) | 1,610,475 (Germany) (10 January 1999) | 825,741 (Germany) (3 January 1998) (opening week) | 105,840 (Netherlands) (31 December 1999) | 187,216 (Spain) (30 June 2001)",Paramount Pictures Corporation,USD
2371692,35000000.0,39658976.0,,Copyright © MCMLXXIX by Century Associates,USD
2371705,11000000.0,78633541.0,,Copyright © MCMLXXXII by Paramount Pictures Corporation,USD
2371726,11000000.0,460935665.0,"397,584 (Finland) | 1,619,532 (France) (22 April 1997) (reissue) | 1,118,614 (France) (25 March 1997) (reissue) | 169,944 (France) (18 March 1997) (opening week) (reissue) | 25,050 (France) (12 March 1997) (opening day) (reissue) | 6,414,000 (France) | 1,795,614 (France) (reissue) | 1,062,125 (France) (original release) | 2,087,944 (Germany) (28 April 1997) (special edition) | 1,937,423 (Germany) (14 April 1997) (special edition) | 1,735,931 (Germany) (8 April 1997) (special edition) | 1,365,025 (Germany) (2 April 1997) (special edition) | 660,539 (Germany) (23 March 1997) (special edition) | 85,115 (Portugal) (10 April 1997) (reissue) | 72,119 (Portugal) (3 April 1997) (reissue) | 47,908 (Portugal) (27 March 1997) (reissue) | 6,900,868 (Spain) (13 July 2001) | 6,130,171 (Spain) (20 March 1997) | 5,595,857 (Spain) (1 July 1986) | 534,314 (Spain) (1986) (re-release version to date) | 5,595,857 (Spain) (1977) (release version to date) | 770,542 (Spain) (special edition to date) | 609,000 (Sweden) | 240,583 (Sweden) (reissue)",Twentieth Century-Fox Film Corporation (original version); Lucasfilm Ltd. (special edition),USD
2371778,115000000.0,43456382.0,"84,732,943 (USA) | 11,996,907 (UK) | 219,575 (Finland) (19 August 1999) | 7,215,713 (France) (18 January 2000) | 1,467,363 (France) (4 January 2000) | 7,200,132 (France) (4 January 2000) | 1,449,070 (France) (21 December 1999) | 7,111,699 (France) (21 December 1999) | 1,440,481 (France) (14 December 1999) | 7,063,449 (France) (14 December 1999) | 1,428,602 (France) (7 December 1999) | 7,002,077 (France) (7 December 1999) | 1,410,284 (France) (30 November 1999) | 6,904,696 (France) (30 November 1999) | 1,377,735 (France) (23 November 1999) | 6,739,614 (France) (23 November 1999) | 6,478,629 (France) (16 November 1999) | 5,918,722 (France) (9 November 1999) | 1,033,363 (France) (2 November 1999) | 4,966,885 (France) (2 November 1999) | 3,767,420 (France) (26 October 1999) | 787,983 (France) (26 October 1999) | 2,257,203 (France) (19 October 1999) | 470,141 (France) (19 October 1999) (opening week) | 91,222 (France) (13 October 1999) (opening day) | 7,959,887 (Germany) (31 December 1999) | 8,067,000 (Germany) | 981,983 (Netherlands) (31 December 2000) | 964,348 (Netherlands) (31 December 1999) | 6,086,263 (Spain) (31 December 2000) | 6,013,589 (Spain) (31 December 1999) | 807,362 (Sweden) (30 December 1999) | 798,109 (Sweden) (25 November 1999) | 759,481 (Sweden) (28 October 1999) | 672,216 (Sweden) (30 September 1999) | 256,221 (Sweden) (26 August 1999) | 179,951 (Sweden) (22 August 1999) | 55,250 (Sweden) (19 August 1999) (c. 100 screens)",Lucasfilm Ltd.,USD
2371786,18000000.0,290475067.0,"1,096,996 (France) (27 May 1997) (reissue) | 850,627 (France) (22 April 1997) (reissue) | 654,200 (France) (original release) | 2,771,300 (France) (original release) | 1,079,394 (Germany) (5 May 1997) (special edition) | 980,006 (Germany) (28 April 1997) (special edition) | 745,255 (Germany) (21 April 1997) (special edition) | 31,856 (Portugal) (24 April 1997) (reissue) | 19,130 (Portugal) (17 April 1997) (reissue) | 2,505,417 (Spain) (1980) (release version to date) | 337,079 (Spain) (special edition to date) | 2,842,496 (Spain) (total) | 349,776 (Sweden) (1982) | 109,758 (Sweden) (reissue)","1980, 1997 Lucasfilm Ltd.",USD
2371787,32500000.0,309125409.0,"865,323 (France) (27 May 1997) (reissue) | 966,979 (France) (reissue) | 920,575 (France) (original release) | 46,377 (France) (opening day) | 4,263,000 (France) | 3,270,800 (France) (original release) | 220,656 (France) (reissue) | 841,783 (Germany) (20 May 1997) (special edition) | 773,302 (Germany) (12 May 1997) (special edition) | 607,757 (Germany) (5 May 1997) (special edition) | 384,264 (Germany) (opening week) (special edition) | 318,098 (Germany) (opening week) (special edition) | 22,743 (Portugal) (8 May 1997) (reissue) | 16,709 (Portugal) (1 May 1997) (reissue) | 2,378,453 (Spain) (1983) (release version to date) | 274,911 (Spain) (special edition to date) | 437,970 (Sweden) (1984)",TM & © Lucasfilm Ltd. (LFL) 1983 (on original print),USD
2372012,10000000.0,326779.0,,(c) 1980 United Artists Corporation,USD
2372068,55000000.0,71565669.0,"2,394,548 (France) (28 March 1995) | 3,100,720 (Germany) (1995) | 144,336 (Sweden)",© 1994 Le Studio Canal+ (U.S.),USD
2372234,22000000.0,28700000.0,"411,022 (France) (1985) | 303,464 (West Germany) (1985)","copyright © 1984 Columbia Pictures Industries, Inc. (on print); Columbia Pictures Industries, Inc.; 18 January 1985; PA240310 (in copyright registry)",USD
2372328,,111987.0,,"Columbia Pictures Industries, Inc. (1988)",
2372407,100000000.0,54700065.0,"459,531 (France) (27 January 1998) | 1,314,236 (Germany) (23 February 1998) | 1,142,933 (Germany) (16 February 1998) | 865,303 (Germany) (9 February 1998) | 427,141 (Germany) (2 February 1998) (opening week) | 246,238 (Netherlands) (31 December 1998)","TriStar Pictures, Inc. & Touchstone Pictures",USD
