movieid,title,year,genres,Currency,Budget,Gross_Revenue,Additional_Data,Copyright
1927950,Face/Off (1997),1997,"Action, Crime, Thriller",USD,"80,000,000.00","112,225,777.00","1,489,349 (France) (28 October 1997) | 1,044,700 (France) (30 September 1997) | 158,588 (France) (16 September 1997) (opening week) | 26,039 (France) (10 September 1997) (opening day) | 470,941 (France) (opening week) | 1,567,541 (Germany) (27 October 1997) | 1,425,805 (Germany) (20 October 1997) | 1,173,007 (Germany) (13 October 1997) | 835,886 (Germany) (5 October 1997) | 370,043 (Germany) (29 September 1997) (opening week) | 519,342 (Netherlands) (31 December 1998) | 516,920 (Netherlands) (1 January 1998) | 156,906 (Portugal) (30 October 1997) | 120,585 (Portugal) (23 October 1997) | 79,131 (Portugal) (16 October 1997) (opening week)",TM & Copyright © MCMXCVII by Paramount Pictures Corporation and Touchstone Pictures All Rights Reserved.
2553800,Wag the Dog (1997),1997,"Comedy, Drama",USD,"15,000,000.00","43,022,524.00","57,419 (Germany) (30 March 1998) | 74,274 (Netherlands) (31 December 1999) | 73,649 (Netherlands) (31 December 1998)","New Line Productions, 1997"
2550559,Volcano (1997),1997,"Action, Drama, Sci-Fi, Thriller",USD,"90,000,000.00","47,474,112.00","926,511 (France) (30 September 1997) | 450,126 (France) (2 September 1997) (opening week) | 495,442 (Germany) (20 October 1997) | 407,089 (Germany) (13 October 1997) | 235,405 (Germany) (5 October 1997) (opening week) | 73,450 (Netherlands) (31 December 1998) | 73,397 (Netherlands) (1 January 1998) | 124,682 (Portugal) (30 October 1997) | 66,181 (Portugal) (23 October 1997) (opening week)",
1932958,Fathers' Day (1997),1997,"Comedy, Romance",USD,"85,000,000.00","28,659,604.00","101,221 (Germany) (29 September 1997) | 50,764 (Germany) (22 September 1997) (opening week) | 21,051 (Netherlands) (31 December 1998) | 18,302 (Netherlands) (1 January 1998)",© 1997 Warner Bros.
1939369,Fire Down Below (1997),1997,"Action, Drama, Thriller",USD,"60,000,000.00","16,148,906.00",,
1940174,"First Love, Last Rites (1997)",1997,"Drama, Romance",USD,"300,000.00","40,542.00",,
2525819,Ulee's Gold (1997),1997,Drama,USD,"2,700,000.00","9,054,736.00","7,960 (Germany) (3 May 1998) (opening week) | 4,861 (Netherlands) (31 December 1999) | 4,652 (Netherlands) (31 December 1998)","Orion Pictures Corporation, 1997 (on print)"
2556792,Warriors of Virtue (1997),1997,"Action, Adventure, Fantasy",USD,"35,000,000.00","6,448,817.00",,"Copyright © (1997) IJL Creations, Inc. and Law Brothers Entertainment International, Ltd. All rights reserved. (on print)"
1973625,Good Will Hunting (1997),1997,Drama,USD,"10,000,000.00","138,339,411.00","1,435,219 (Germany) (11 May 1998) | 1,398,015 (Germany) (4 May 1998) | 1,327,685 (Germany) (27 April 1998) | 979,904 (Germany) (6 April 1998) | 836,756 (Germany) (30 March 1998) | 580,695 (Germany) (16 March 1998) | 430,377 (Germany) (9 March 1998) | 101,343 (Germany) (23 February 1998) (opening week) | 249,462 (Netherlands) (31 December 1999) | 248,872 (Netherlands) (31 December 1998) | 1,139,620 (Spain) (31 August 2002)","Miramax Film Corp., 1997"
2481636,The Sticky Fingers of Time (1997),1997,Sci-Fi,USD,"250,000.00","18,195.00",,
2480499,The Spanish Prisoner (1997),1997,"Drama, Mystery, Thriller",USD,"10,000,000.00","9,582,900.00","2,190,240 (USA) | 136,364 (UK) | 196,895 (France) | 20,670 (Germany) | 62,878 (Poland) | 309,384 (Spain)","Jasmine Productions, Inc., Sweetland Films, B.V., 1997"
2461007,The Myth of Fingerprints (1997),1997,"Comedy, Drama",USD,"2,000,000.00","458,815.00",,
1722761,Amistad (1997),1997,"Drama, History, Mystery",USD,"40,000,000.00","44,175,394.00","77,408 (Germany) (1 March 1998) (opening week) | 79,121 (Netherlands) (31 December 1999) | 78,908 (Netherlands) (31 December 1998) | 403,392 (Spain) | 90,605 (Switzerland)",copyright © 1997 Dreamworks LLC (on print)
1724037,An Alan Smithee Film: Burn Hollywood Burn (1997),1997,Comedy,USD,"10,000,000.00","43,904.00","4,519 (Germany) (14 June 1998) (opening week)",
1758856,Bean (1997),1997,"Comedy, Family",USD,"22,000,000.00","45,298,656.00","386976 (Finland) | 2,987,856 (France) (30 December 1997) | 268,040 (France) (4 November 1997) (opening week) | 1,342,183 (France) (4 November 1997) (opening week) | 47,515 (France) (29 October 1997) (opening day) | 5,505,743 (Germany) (3 November 1997) | 5,399,913 (Germany) (27 October 1997) | 5,339,850 (Germany) (20 October 1997) | 5,164,646 (Germany) (13 October 1997) | 4,937,372 (Germany) (5 October 1997) | 4,582,411 (Germany) (29 September 1997) | 4,233,770 (Germany) (22 September 1997) | 3,602,646 (Germany) (15 September 1997) | 2,603,071 (Germany) (8 September 1997) | 1,115,230 (Germany) (1 September 1997) (opening week) | 1,010,654 (Netherlands) (31 December 1998) | 1,010,225 (Netherlands) (1 January 1998) | 302,033 (Portugal) (30 October 1997) | 277,464 (Portugal) (23 October 1997) | 260,893 (Portugal) (16 October 1997) | 243,048 (Portugal) (9 October 1997) | 214,430 (Portugal) (2 October 1997) | 181,713 (Portugal) (25 September 1997) | 131,004 (Portugal) (18 September 1997) | 67,891 (Portugal) (11 September 1997) (opening week)",© 1997 POLYGRAM FILM PRODUCTIONS BV and NV POLYGRAM S.A. 1997 (on print)
2456019,The Man Who Knew Too Little (1997),1997,"Action, Comedy, Crime, Thriller",USD,"20,000,000.00","13,801,755.00","129,272 (Germany) (21 June 1998) | 107,020 (Germany) (15 June 1998) | 12,901 (Netherlands) (31 December 1998)","Monarchy Enterprises B.K. and Regency Entertainment (USA), Inc, 1997"
2453333,The Lost World: Jurassic Park (1997),1997,"Action, Adventure, Sci-Fi",USD,"73,000,000.00","229,074,524.00","4,847,326 (France) (31 March 1998) | 1,992,899 (France) (28 October 1997) (opening week) | 44,042 (France) (22 October 1997) (opening day) | 5,490,021 (Germany) (5 October 1997) | 5,447,183 (Germany) (29 September 1997) | 5,393,410 (Germany) (22 September 1997) | 5,289,543 (Germany) (15 September 1997) | 5,053,083 (Germany) (8 September 1997) | 4,628,156 (Germany) (1 September 1997) | 3,884,029 (Germany) (25 August 1997) | 2,825,925 (Germany) (18 August 1997) | 1,328,433 (Germany) (opening week) | 5,511,094 (Germany) | 798,313 (Netherlands) (31 December 1998) | 796,728 (Netherlands) (1 January 1998) | 443,095 (Portugal) (30 October 1997) | 418,816 (Portugal) (23 October 1997) | 391,222 (Portugal) (16 October 1997) | 326,150 (Portugal) (9 October 1997) | 203,891 (Portugal) (2 October 1997) (opening week) | 3,299,258 (Spain)",Amblin Entertainment
2018220,I Married a Strange Person! (1997),1997,"Animation, Comedy, Drama, Fantasy, Sci-Fi",USD,"250,000.00","203,134.00",,
2029975,In & Out (1997),1997,Comedy,USD,"35,000,000.00","63,826,569.00","395,568 (France) (14 April 1998) | 385,091 (France) (7 April 1998) | 369,778 (France) (31 March 1998) | 345,010 (France) (24 March 1998) | 305,118 (France) (17 March 1998) | 239,832 (France) (10 March 1998) | 145,835 (France) (3 March 1998) (opening week) | 1,941,006 (Germany) (21 June 1998) (re-release) | 1,775,297 (Germany) (16 March 1998) | 1,658,071 (Germany) (9 March 1998) | 1,255,484 (Germany) (23 February 1998) | 990,699 (Germany) (16 February 1998) | 663,275 (Germany) (9 February 1998) | 284,581 (Germany) (2 February 1998) (opening week) | 43,453 (Netherlands) (31 December 1998)","Paramount Pictures Corp., 1997"
2032270,In the Company of Men (1997),1997,"Comedy, Drama",USD,"25,000.00","2,856,622.00","3,038 (Netherlands) (31 December 1999)","Company One Productions, 1997"
1725774,Anaconda (1997),1997,"Adventure, Thriller",USD,"45,000,000.00","65,557,989.00","606,052 (France) (29 July 1997) | 443,422 (France) (opening week) | 747,318 (Germany) (11 August 1997) | 685,329 (Germany) (4 August 1997) | 527,213 (Germany) (28 July 1997) | 291,802 (Germany) (opening week) | 60,141 (Netherlands) (1 January 1998) | 145,918 (Portugal) (4 September 1997) | 124,953 (Portugal) (28 August 1997) | 99,247 (Portugal) (21 August 1997) | 65,388 (Portugal) (14 August 1997) (opening week)","©1997 COLUMBIA PICTURES INDUSTRIES, INC."
1726934,Anastasia (1997),1997,"Adventure, Animation, Drama, Family, Fantasy, Musical",USD,"53,000,000.00","58,297,830.00","629,339 (Germany) (27 April 1998) | 159,066 (Germany) (6 April 1998) | 247,227 (Netherlands) (31 December 1998)",
1859351,Deconstructing Harry (1997),1997,"Comedy, Drama, Fantasy, Romance",USD,"20,000,000.00","10,569,071.00","417,673 (France) (27 January 1998) | 256,602 (Germany) (21 June 1998) | 235,418 (Germany) (15 June 1998) | 153,882 (Germany) (1 June 1998) | 81,015 (Germany) (25 May 1998) (opening week) | 28,922 (Netherlands) (31 December 2000) | 28,836 (Netherlands) (31 December 1999) | 665,198 (Spain) (15 April 2003)","Copyright © 1997 Magnolia Productions, Inc. and Sweetland Films, B.V. (on print); Sweetland Films, BV; 27 March 1998; PA884484 (in copyright registry)"
2445527,The Jackal (1997),1997,"Action, Adventure, Crime, Thriller",USD,"60,000,000.00","54,910,560.00","1,291,906 (Germany) (6 April 1998) | 1,085,231 (Germany) (30 March 1998) | 815,111 (Germany) (23 March 1998) | 390,011 (Germany) (16 March 1998) (opening week) | 196,926 (Netherlands) (31 December 1998) | 886,486 (Turkey)","Copyright © 1997 Universal City Studios, Inc."
2443779,The Ice Storm (1997),1997,Drama,USD,"18,000,000.00","7,837,632.00","1,713,871 (USA) | 309,430 (UK) | 83,824 (Denmark) | 241,981 (Germany) | 138,568 (Italy) | 30,180 (Netherlands) (31 December 1999) | 25,770 (Netherlands) (31 December 1998) | 275,376 (Spain)","Twentieth Century Fox Film Corporation, 1997 (on print)"
2449525,The Last Time I Committed Suicide (1997),1997,"Biography, Drama",USD,"4,000,000.00","12,836.00",,
2017615,I Know What You Did Last Summer (1997),1997,"Horror, Mystery, Thriller",USD,"17,000,000.00","72,219,395.00","784,596 (Germany) (27 April 1998) | 482,272 (Germany) (6 April 1998) | 328,892 (Germany) (30 March 1998) | 161,613 (Germany) (23 March 1998) (opening week) | 87,153 (Netherlands) (31 December 1998)",
2462304,The Night Flier (1997),1997,"Fantasy, Horror, Mystery",USD,"1,000,000.00","91,549.00",,
2014847,Hurricane (1997),1997,"Crime, Drama, Romance",USD,"500,000.00","334,041.00",,
2479024,The Sixth Man (1997),1997,"Comedy, Drama, Fantasy, Romance, Sport",USD,"11,000,000.00","14,708,874.00",,
1978309,Grosse Pointe Blank (1997),1997,"Action, Comedy, Crime, Romance, Thriller",USD,"15,000,000.00","28,014,536.00","74,299 (Germany) (1 September 1997) | 33,021 (Germany) (25 August 1997) (opening week)",Copyright © MCMXCVII Hollywood Pictures Company
1707941,Affliction (1997),1997,"Drama, Mystery, Thriller",USD,"6,000,000.00","6,302,154.00","5,778 (Netherlands) (31 December 2001)","Largo Entertainment, Inc., 1997 (on print)"
1711143,Air Bud (1997),1997,"Comedy, Drama, Family, Sport",USD,"3,000,000.00","23,125,940.00","70,380 (Netherlands) (31 December 1999) | 70,099 (Netherlands) (31 December 1998)",© Copyright 1997 Buddy Films Inc. All Rights Reserved (on print)
1711175,Air Force One (1997),1997,"Action, Adventure, Drama, Thriller",USD,"85,000,000.00","172,650,002.00","862,331 (France) (28 October 1997) | 394,197 (France) (opening week) | 20,824 (France) (opening day) | 2,275,901 (Germany) (1 December 1997) | 2,205,167 (Germany) (24 November 1997) | 2,056,849 (Germany) (17 November 1997) | 1,772,811 (Germany) (10 November 1997) | 1,320,076 (Germany) (3 November 1997) | 602,597 (Germany) (27 October 1997) (opening week) | 342,234 (Netherlands) (31 December 1998) | 335,854 (Netherlands) (1 January 1998)",Copyright © 1997 Beacon Communications Corp.
2475166,The Saint (1997),1997,"Action, Romance, Sci-Fi, Thriller",USD,"68,000,000.00","61,355,436.00","912,128 (France) (29 July 1997) | 278,546 (France) (24 June 1997) | 415,079 (Germany) (2 June 1997) | 381,423 (Germany) (26 May 1997) | 341,135 (Germany) (20 May 1997) | 276,518 (Germany) (12 May 1997) | 135,983 (Germany) (opening week) | 139,657 (Netherlands) (1 January 1998) | 257,677 (Portugal) (3 July 1997) | 250,854 (Portugal) (26 June 1997) | 241,287 (Portugal) (19 June 1997) | 232,780 (Portugal) (12 June 1997) | 216,322 (Portugal) (5 June 1997) | 203,461 (Portugal) (29 May 1997) | 185,993 (Portugal) (22 May 1997) | 130,315 (Portugal) (8 May 1997) | 87,463 (Portugal) (1 May 1997)",Paramount Pictures Corporation
1989826,Hav Plenty (1997),1997,Comedy,USD,"650,000.00","2,301,777.00",,
1715380,Alien: Resurrection (1997),1997,"Action, Sci-Fi, Thriller",USD,"75,000,000.00","47,748,610.00","2,523,389 (France) (30 December 1997) | 1,811,773 (Germany) (5 January 1998) | 1,696,878 (Germany) (29 December 1997) | 1,538,977 (Germany) (22 December 1997) | 1,398,198 (Germany) (15 December 1997) | 1,062,372 (Germany) (8 December 1997) | 586,143 (Germany) (1 December 1997) (opening week) | 136,371 (Netherlands) (31 December 1998) | 114,220 (Netherlands) (1 January 1998) | 1,568,859 (Spain) (31 August 2002)",Twentieth Century Fox Film Corporation
2472244,The Relic (1997),1997,"Horror, Mystery, Thriller",USD,"40,000,000.00","33,927,476.00","586,585 (Germany) (9 June 1997) | 550,969 (Germany) (2 June 1997) | 486,107 (Germany) (26 May 1997) | 313,348 (Germany) (12 May 1997) | 140,569 (Germany) (opening week) | 69,985 (Netherlands) (1 January 1998) | 21,328 (Portugal) (29 May 1997) | 16,364 (Portugal) (22 May 1997)",
2470910,The Rainmaker (1997),1997,"Crime, Drama, Thriller",USD,"40,000,000.00","45,856,732.00","111,811 (Germany) (6 April 1998) | 63,971 (Netherlands) (31 December 1999) | 63,133 (Netherlands) (31 December 1998)",Copyright © MCMXCVII in United States and Canada by Mont Blanc Entertainment GMbH. All rights reserved. (on print)
1996275,Hercules (1997),1997,"Adventure, Animation, Family, Fantasy, Musical, Romance",USD,"85,000,000.00","99,046,791.00","4,090,931 (France) (27 January 1998) | 3,515,604 (France) (30 December 1997) | 31,151 (France) (opening day) | 749,436 (France) (opening week) | 2,967,196 (Germany) (19 January 1998) | 2,878,724 (Germany) (12 January 1998) | 2,721,736 (Germany) (5 January 1998) | 2,410,648 (Germany) (29 December 1997) | 2,073,504 (Germany) (22 December 1997) | 1,785,818 (Germany) (15 December 1997) | 1,401,890 (Germany) (8 December 1997) | 966,472 (Germany) (1 December 1997) | 471,724 (Germany) (24 November 1997) (opening week) | 558,142 (Netherlands) (31 December 1998) | 401,743 (Netherlands) (1 January 1998)",
2468266,The Postman (1997),1997,"Action, Adventure, Drama, Sci-Fi",USD,"80,000,000.00","17,593,391.00","17,965 (Netherlands) (31 December 1998)",
2005469,Home Alone 3 (1997),1997,"Action, Comedy, Crime, Family",USD,"32,000,000.00","30,672,357.00","394,235 (Germany) (5 January 1998) | 269,524 (Germany) (29 December 1997) | 120,518 (Germany) (22 December 1997) (opening week) | 295,651 (Netherlands) (31 December 1998) | 161,161 (Netherlands) (1 January 1998)",Twentieth Century-Fox Film Corporation
2466584,The Pest (1997),1997,Comedy,USD,"17,000,000.00","3,506,206.00",,"Copyright © 1997 TriStar Pictures, Inc. All Rights Reserved. (on print)"
2465893,The Peacemaker (1997),1997,"Action, Thriller",USD,"50,000,000.00","41,256,277.00","676,344 (France) (30 December 1997) | 336,220 (France) (25 November 1997) (opening week) | 85,396 (France) (25 November 1997) (opening week) | 13,197 (France) (19 November 1997) (opening day) | 1,091,518 (Germany) (15 December 1997) | 1,015,319 (Germany) (8 December 1997) | 905,854 (Germany) (1 December 1997) | 718,116 (Germany) (24 November 1997) | 349,549 (Germany) (17 November 1997) (opening week) | 246,288 (Netherlands) (31 December 1998) | 233,113 (Netherlands) (1 January 1998) | 158,462 (Switzerland)",
2443071,The House of Yes (1997),1997,"Comedy, Drama",USD,"1,500,000.00","617,403.00","1,119 (Netherlands) (31 December 1998)",1997 Spelling Films Inc.
2174775,Mimic (1997),1997,"Horror, Sci-Fi",USD,"25,000,000.00","25,454,187.00","214,039 (Germany) (9 March 1998) | 114,981 (Germany) (1 March 1998) (opening week) | 32,461 (Netherlands) (1 January 1998)",(1997) Miramax Film Corp.
1672580,'Til There Was You (1997),1997,"Comedy, Romance",USD,"10,000,000.00","3,478,370.00",,
2188028,Mr. Magoo (1997),1997,"Adventure, Comedy, Family, Romance",USD,"30,000,000.00","21,382,456.00","873,958 (Germany) (21 June 1998) | 846,666 (Germany) (15 June 1998) | 708,460 (Germany) (1 June 1998) | 561,283 (Germany) (25 May 1998) | 332,891 (Germany) (18 May 1998) | 167,679 (Germany) (11 May 1998) (opening week) | 86,467 (Netherlands) (31 December 1998)","Copyright © MCMXCVII Disney Enterprises, Inc. All Rights Reserved. (on print)"
2344403,Shooting Fish (1997),1997,"Comedy, Crime, Romance",USD,"3,000,000.00","302,204.00","4,220 (Netherlands) (31 December 1998)",
2341100,She's So Lovely (1997),1997,Drama,USD,"18,000,000.00","7,221,836.00","79,481 (Brazil) (9 July 1998) | 471,150 (France) (30 September 1997) | 253,207 (France) (2 September 1997) | 135,323 (France) (opening week) | 22,916 (Netherlands) (31 December 1998)",1997 by Hachette Premiere & Cie. (on print)
1783282,Boogie Nights (1997),1997,Drama,USD,"15,000,000.00","26,384,919.00","46,696 (Netherlands) (31 December 1999) | 46,458 (Netherlands) (31 December 1998)","1997 New Line Productions, Inc. (on print)"
2332489,Selena (1997),1997,"Biography, Drama, Music",USD,"20,000,000.00","35,422,828.00",,1997 Warner Bros. (on print)
2264538,Playing God (1997),1997,"Crime, Drama, Thriller",USD,"12,000,000.00","4,052,347.00","3,155 (Netherlands) (31 December 1998)",
2181898,Money Talks (1997),1997,"Action, Comedy, Crime, Thriller",USD,"25,000,000.00","41,067,398.00","48,668 (Germany) (19 July 1998) (opening weekend) | 18,453 (Netherlands) (31 December 1998)",
2372407,Starship Troopers (1997),1997,"Action, Adventure, Sci-Fi, Thriller",USD,"100,000,000.00","54,700,065.00","459,531 (France) (27 January 1998) | 1,314,236 (Germany) (23 February 1998) | 1,142,933 (Germany) (16 February 1998) | 865,303 (Germany) (9 February 1998) | 427,141 (Germany) (2 February 1998) (opening week) | 246,238 (Netherlands) (31 December 1998)","TriStar Pictures, Inc. & Touchstone Pictures"
2185015,Mortal Kombat: Annihilation (1997),1997,"Action, Adventure, Fantasy, Sci-Fi, Thriller",USD,"30,000,000.00","35,927,406.00","27,621 (Netherlands) (31 December 1998)",
