movieid,title,year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue
2406458,The Adventures of Pinocchio (1996),1996,"Adventure, Family, Fantasy, Musical",USD,"25,000,000.00","50,059,584.91","15,091,542.00","30,219,053.13"
1942828,Flirting with Disaster (1996),1996,Comedy,USD,"7,000,000.00","14,016,683.78","14,891,000.00","29,817,491.16"
1963794,Geronimo: An American Legend (1993),1993,"Drama, History, Western",USD,"35,000,000.00","75,766,989.67","13,736,475.00","29,736,324.55"
1984284,Halloween 5 (1989),1989,"Horror, Thriller",USD,"3,000,000.00","7,646,353.13","11,642,254.00","29,673,595.12"
1999628,Highlander III: The Sorcerer (1994),1994,"Action, Fantasy, Sci-Fi",USD,"26,000,000.00","54,804,332.49","13,994,773.00","29,499,007.41"
2421643,The Conversation (1974),1974,"Drama, Mystery, Thriller",USD,"1,600,000.00","10,615,660.46","4,420,000.00","29,325,762.03"
2498766,Thomas and the Magic Railroad (2000),2000,"Adventure, Fantasy",USD,"19,000,000.00","34,706,866.91","15,911,333.00","29,064,869.31"
2163370,Maximum Risk (1996),1996,"Action, Adventure, Crime, Thriller",USD,"25,000,000.00","50,059,584.91","14,502,483.00","29,039,531.17"
2307246,Rocky II (1979),1979,"Drama, Sport",USD,"7,000,000.00","31,710,362.71","6,390,537.00","28,949,463.74"
2418704,The Chamber (1996),1996,"Drama, Thriller",USD,"50,000,000.00","100,119,169.82","14,402,821.00","28,839,969.63"
2464994,The Pagemaster (1994),1994,"Adventure, Animation, Comedy, Family, Fantasy, Mystery, Romance",USD,"27,000,000.00","56,912,191.43","13,670,688.00","28,815,881.94"
1838619,Crooklyn (1994),1994,"Comedy, Drama",USD,"14,000,000.00","29,510,025.19","13,640,000.00","28,751,195.97"
1923001,Eve's Bayou (1997),1997,Drama,USD,"6,000,000.00","11,630,494.07","14,821,531.00","28,730,288.08"
1856613,Dead Man on Campus (1998),1998,Comedy,USD,"14,000,000.00","26,684,188.31","15,062,898.00","28,710,086.19"
2521851,Twilight (1998),1998,"Crime, Drama, Mystery, Thriller",USD,"20,000,000.00","38,120,269.01","15,030,732.00","28,648,777.36"
2360973,Someone to Watch Over Me (1987),1987,"Action, Crime, Drama, Romance, Thriller",USD,"17,000,000.00","47,226,201.44","10,278,549.00","28,553,930.92"
2479024,The Sixth Man (1997),1997,"Comedy, Drama, Fantasy, Romance, Sport",USD,"11,000,000.00","21,322,572.47","14,708,874.00","28,511,911.98"
2137905,Loser (2000),2000,"Comedy, Romance",USD,"20,000,000.00","36,533,544.12","15,464,026.00","28,247,783.81"
1976454,Graveyard Shift (1990),1990,Horror,USD,"10,500,000.00","25,585,311.63","11,582,891.00","28,223,988.17"
1793451,Bullets Over Broadway (1994),1994,"Comedy, Drama",USD,"20,000,000.00","42,157,178.84","13,383,737.00","28,211,029.71"
1893343,Drowning Mona (2000),2000,"Comedy, Crime, Mystery",USD,"16,000,000.00","29,226,835.30","15,427,192.00","28,180,499.98"
2408482,The Arrival (1996),1996,"Action, Mystery, Sci-Fi, Thriller",USD,"25,000,000.00","50,059,584.91","14,048,372.00","28,130,226.84"
1751872,Bait (2000),2000,"Action, Crime, Thriller",USD,"35,000,000.00","63,933,702.21","15,325,127.00","27,994,060.17"
2289279,Raise the Titanic (1980),1980,"Action, Adventure, Drama, Thriller",USD,"36,000,000.00","143,938,098.31","7,000,000.00","27,987,963.56"
1910848,Election (1999),1999,"Comedy, Drama",USD,"8,000,000.00","15,007,979.92","14,879,556.00","27,914,009.72"
2275635,Prince of the City (1981),1981,"Crime, Drama, Thriller",USD,"8,600,000.00","30,564,633.22","7,840,272.00","27,864,539.31"
2191428,Music of the Heart (1999),1999,"Drama, Music",USD,"27,000,000.00","50,651,932.24","14,849,583.00","27,857,780.44"
2212209,Nixon (1995),1995,"Biography, Drama",USD,"50,000,000.00","102,622,149.07","13,560,960.00","27,833,097.17"
1924755,Excess Baggage (1997),1997,"Action, Comedy, Crime, Romance",USD,"20,000,000.00","38,768,313.58","14,327,206.00","27,772,080.75"
1722198,American Psycho (2000),2000,"Crime, Drama",USD,"7,000,000.00","12,786,740.44","15,070,285.00","27,528,546.10"
2462112,The Next Best Thing (2000),2000,"Comedy, Drama, Romance",USD,"25,000,000.00","45,666,930.15","14,983,572.00","27,370,149.44"
1964074,Get Carter (2000),2000,"Action, Crime, Drama, Thriller",USD,"40,000,000.00","73,067,088.24","14,967,182.00","27,340,210.20"
1849147,Dark City (1998),1998,"Mystery, Sci-Fi",USD,"27,000,000.00","51,462,363.16","14,337,579.00","27,327,618.42"
2136104,Lord of Illusions (1995),1995,"Horror, Mystery, Thriller",USD,"12,000,000.00","24,629,315.78","13,293,081.00","27,283,290.80"
2357437,Snow Falling on Cedars (1999),1999,"Drama, Mystery, Romance, Thriller",USD,"36,000,000.00","67,535,909.66","14,378,353.00","26,973,754.15"
2397663,Tea with Mussolini (1999),1999,"Comedy, Drama, War",USD,"12,000,000.00","22,511,969.89","14,348,123.00","26,917,042.74"
2559249,We're No Angels (1989),1989,"Comedy, Crime",USD,"20,000,000.00","50,975,687.56","10,555,348.00","26,903,306.08"
1772092,Bio-Dome (1996),1996,Comedy,USD,"15,000,000.00","30,035,750.95","13,427,615.00","26,887,233.33"
2330470,Secrets & Lies (1996),1996,Drama,USD,"4,500,000.00","9,010,725.28","13,417,292.00","26,866,562.73"
1823740,Clockers (1995),1995,"Crime, Drama, Mystery",USD,"25,000,000.00","51,311,074.53","13,040,603.00","26,765,094.10"
2456019,The Man Who Knew Too Little (1997),1997,"Action, Comedy, Crime, Thriller",USD,"20,000,000.00","38,768,313.58","13,801,755.00","26,753,538.29"
1780022,Blues Brothers 2000 (1998),1998,"Action, Comedy, Crime, Music",USD,"28,000,000.00","53,368,376.61","13,979,599.00","26,645,303.73"
2488227,The Unbearable Lightness of Being (1988),1988,"Drama, Romance",USD,"17,000,000.00","45,235,825.14","10,006,806.00","26,627,419.20"
2518541,True Romance (1993),1993,"Crime, Thriller",USD,"13,000,000.00","28,142,024.73","12,281,500.00","26,586,636.67"
2134388,Lone Star (1996),1996,"Drama, Mystery, Romance",USD,"5,000,000.00","10,011,916.98","13,269,963.00","26,571,553.58"
1869010,Desperate Measures (1998),1998,"Action, Drama, Thriller",USD,"50,000,000.00","95,300,672.52","13,806,137.00","26,314,682.82"
2548478,Virus (1999),1999,"Action, Horror, Sci-Fi, Thriller",USD,"75,000,000.00","140,699,811.79","14,010,690.00","26,284,019.28"
2031463,In Too Deep (1999),1999,"Crime, Drama, Thriller",USD,"7,000,000.00","13,131,982.43","14,003,141.00","26,269,857.38"
1965632,Ghosts of Mississippi (1996),1996,Drama,USD,"36,000,000.00","72,085,802.27","13,052,741.00","26,136,591.86"
2211751,Ninotchka (1939),1939,"Comedy, Romance",USD,"1,365,000.00","29,867,657.64","1,187,000.00","25,972,827.56"
1975664,Grand Hotel (1932),1932,"Drama, Romance",USD,"700,000.00","14,683,932.86","1,235,000.00","25,906,652.97"
1995121,Henry V (1989),1989,"Action, Biography, Drama, History, Romance, War",USD,"9,000,000.00","22,939,059.40","10,161,099.00","25,898,450.39"
1736592,Army of Darkness (1992),1992,"Comedy, Fantasy, Horror",USD,"13,000,000.00","28,958,143.45","11,502,976.00","25,623,448.39"
2160308,Marvin's Room (1996),1996,Drama,USD,"23,000,000.00","46,054,818.12","12,782,508.00","25,595,481.78"
2310236,Rosewood (1997),1997,"Action, Drama, History",USD,"25,000,000.00","48,460,391.98","13,104,494.00","25,401,956.64"
2050120,Jennifer Eight (1992),1992,"Crime, Drama, Mystery, Thriller",USD,"20,000,000.00","44,550,989.92","11,390,479.00","25,372,855.76"
2480924,The Spitfire Grill (1996),1996,Drama,USD,"6,000,000.00","12,014,300.38","12,643,776.00","25,317,687.13"
2425205,The Deep End of the Ocean (1999),1999,Drama,USD,"40,000,000.00","75,039,899.62","13,376,506.00","25,094,291.69"
1998849,Hideaway (1995),1995,"Fantasy, Horror, Thriller",USD,"15,000,000.00","30,786,644.72","12,201,255.00","25,042,380.19"
2459369,The Mod Squad (1999),1999,"Action, Crime, Thriller",USD,"50,000,000.00","93,799,874.53","13,260,050.00","24,875,820.52"
2309427,Roommates (1995),1995,"Comedy, Drama",USD,"22,000,000.00","45,153,745.59","12,100,000.00","24,834,560.07"
1821599,Citizen Kane (1941),1941,"Drama, Mystery",USD,"686,033.00","14,906,787.12","1,140,769.00","24,787,729.80"
2132235,Living Out Loud (1998),1998,"Comedy, Drama, Romance",USD,"12,000,000.00","22,872,161.40","12,902,790.00","24,592,891.29"
1858363,Death Wish II (1982),1982,"Action, Crime, Drama, Thriller",USD,"2,000,000.00","6,527,138.88","7,533,000.00","24,584,468.58"
1729026,Angela's Ashes (1999),1999,Drama,USD,"25,000,000.00","46,899,937.26","13,038,660.00","24,460,493.44"
2155689,Manhattan Murder Mystery (1993),1993,"Comedy, Drama, Mystery",USD,"13,500,000.00","29,224,410.30","11,285,588.00","24,430,715.12"
2487884,The Two Jakes (1990),1990,"Comedy, Crime, Drama, Mystery",USD,"19,000,000.00","46,297,230.57","10,005,969.00","24,381,508.10"
2393876,Tales from the Hood (1995),1995,"Horror, Thriller",USD,"6,000,000.00","12,314,657.89","11,797,927.00","24,214,572.47"
2511131,Touch of Evil (1958),1958,"Crime, Film-Noir, Thriller",USD,"829,000.00","8,951,164.33","2,237,659.00","24,161,222.47"
2500735,Thumbelina (1994),1994,"Animation, Family, Fantasy, Musical, Romance",USD,"28,000,000.00","59,020,050.37","11,373,501.00","23,973,735.78"
1960768,Gattaca (1997),1997,"Drama, Romance, Sci-Fi, Thriller",USD,"36,000,000.00","69,782,964.45","12,339,633.00","23,919,338.08"
1969197,Glengarry Glen Ross (1992),1992,Drama,USD,"12,500,000.00","27,844,368.70","10,725,228.00","23,890,976.23"
1945589,For Love or Money (1993),1993,"Comedy, Drama, Romance",USD,"30,000,000.00","64,943,134.00","10,997,166.00","23,806,347.50"
1769840,Big Night (1996),1996,Drama,USD,"4,100,000.00","8,209,771.93","11,881,039.00","23,790,395.23"
2422712,The Crew (2000),2000,"Comedy, Crime",USD,"23,000,000.00","42,013,575.74","13,019,253.00","23,781,972.69"
1928609,Fair Game (1995),1995,"Action, Thriller",USD,"50,000,000.00","102,622,149.07","11,534,477.00","23,673,856.36"
2463620,The Omega Code (1999),1999,"Action, Adventure, Drama, Thriller",USD,"7,500,000.00","14,069,981.18","12,610,552.00","23,657,363.91"
2463624,The Omen (1976),1976,"Horror, Mystery",USD,"2,800,000.00","15,474,891.28","4,273,886.00","23,620,686.14"
1999634,Highlander: Endgame (2000),2000,"Action, Fantasy, Sci-Fi",USD,"15,000,000.00","27,400,158.09","12,801,190.00","23,383,641.98"
2020780,I'll Be Home for Christmas (1998),1998,"Comedy, Family",USD,"30,000,000.00","57,180,403.51","12,213,678.00","23,279,434.55"
1812490,Chasing Amy (1997),1997,"Comedy, Drama, Romance",USD,"250,000.00","484,603.92","12,006,514.00","23,273,614.99"
1951984,Friday the 13th (1980),1980,Horror,USD,"550,000.00","2,199,054.28","5,816,321.00","23,255,282.89"
1713499,Alaska (1996),1996,"Adventure, Family",USD,"23,000,000.00","46,054,818.12","11,567,023.00","23,161,614.80"
2306201,RoboCop 3 (1993),1993,"Action, Crime, Drama, Sci-Fi, Thriller",USD,"23,500,000.00","50,872,121.63","10,696,210.00","23,154,846.64"
2312897,Runaway Train (1985),1985,"Action, Adventure, Drama, Thriller",USD,"9,000,000.00","26,237,660.75","7,936,012.00","23,135,821.18"
2005166,Holy Man (1998),1998,"Comedy, Drama",USD,"60,000,000.00","114,360,807.02","12,065,985.00","22,997,929.70"
2424038,The Dark Half (1993),1993,"Horror, Mystery",USD,"15,000,000.00","32,471,567.00","10,611,160.00","22,970,732.86"
1951988,Friday the 13th Part 2 (1981),1981,"Horror, Mystery, Thriller",USD,"1,250,000.00","4,442,533.90","6,429,784.00","22,851,626.70"
2247913,Parasite (1982),1982,"Horror, Sci-Fi",USD,"800,000.00","2,610,855.55","7,000,000.00","22,844,986.07"
2193276,My Family (1995),1995,Drama,USD,"5,500,000.00","11,288,436.40","11,079,373.00","22,739,781.35"
2354674,Sliding Doors (1998),1998,"Comedy, Drama, Fantasy, Romance, Sci-Fi",USD,"9,000,000.00","17,154,121.05","11,883,495.00","22,650,101.31"
2292773,Ready to Rumble (2000),2000,"Comedy, Sport",USD,"24,000,000.00","43,840,252.94","12,372,410.00","22,600,399.33"
2520712,Turbulence (1997),1997,"Action, Thriller",USD,"55,000,000.00","106,612,862.35","11,466,088.00","22,226,044.76"
1815915,Child's Play 3 (1991),1991,"Horror, Mystery, Thriller",USD,"13,000,000.00","29,855,845.90","9,673,095.00","22,215,264.13"
2411215,The Beautician and the Beast (1997),1997,"Comedy, Romance",USD,"16,000,000.00","31,014,650.86","11,454,593.00","22,203,762.67"
2171943,Michael Collins (1996),1996,"Biography, Drama, Thriller, War",USD,"28,000,000.00","56,066,735.10","11,085,316.00","22,197,052.70"
1889009,Double Team (1997),1997,"Action, Comedy, Thriller",USD,"30,000,000.00","58,152,470.37","11,438,337.00","22,172,251.78"
2485237,The Thirteenth Floor (1999),1999,"Mystery, Sci-Fi, Thriller",USD,"16,000,000.00","30,015,959.85","11,802,224.00","22,140,942.61"
1890588,Dracula: Dead and Loving It (1995),1995,"Comedy, Horror, Thriller",USD,"30,000,000.00","61,573,289.44","10,693,649.00","21,948,104.84"
2406308,The Adventures of Elmo in Grouchland (1999),1999,"Adventure, Comedy, Family, Fantasy, Musical",USD,"17,000,000.00","31,891,957.34","11,634,458.00","21,826,214.01"
2460492,The Muse (1999),1999,Comedy,USD,"15,000,000.00","28,139,962.36","11,614,236.00","21,788,277.59"
2571296,Wing Commander (1999),1999,"Action, Adventure, Sci-Fi",USD,"30,000,000.00","56,279,924.72","11,576,087.00","21,716,710.16"
1786124,Boys Don't Cry (1999),1999,"Biography, Drama",USD,"2,000,000.00","3,751,994.98","11,533,945.00","21,637,651.88"
2257129,Pete's Dragon (1977),1977,"Adventure, Family, Fantasy, Musical",USD,"10,000,000.00","52,685,861.64","4,100,000.00","21,601,203.27"
2020812,I'll Do Anything (1994),1994,"Comedy, Drama",USD,"44,000,000.00","92,745,793.44","10,209,111.00","21,519,365.91"
2475682,The Scarlet Letter (1995),1995,"Drama, Romance",USD,"50,000,000.00","102,622,149.07","10,400,000.00","21,345,407.01"
2030303,In Dreams (1999),1999,"Drama, Fantasy, Thriller",USD,"30,000,000.00","56,279,924.72","11,347,909.00","21,288,648.81"
1859753,Deep Rising (1998),1998,"Action, Adventure, Horror, Sci-Fi",USD,"45,000,000.00","85,770,605.27","11,146,409.00","21,245,205.48"
1756051,Barney's Great Adventure (1998),1998,"Adventure, Family",USD,"15,000,000.00","28,590,201.76","11,144,518.00","21,241,601.21"
2484853,The Texas Chainsaw Massacre 2 (1986),1986,"Comedy, Horror",USD,"4,700,000.00","13,200,278.91","7,525,782.00","21,136,685.40"
1781274,Body Parts (1991),1991,"Horror, Thriller",USD,"10,000,000.00","22,966,035.31","9,188,150.00","21,101,537.73"
1816379,Chill Factor (1999),1999,"Action, Adventure, Comedy, Thriller",USD,"70,000,000.00","131,319,824.34","11,227,940.00","21,063,587.26"
2416380,The Brothers McMullen (1995),1995,"Comedy, Drama, Romance",USD,"25,000.00","51,311.07","10,246,600.00","21,030,562.25"
1733479,Apocalypse Now (1979),1979,"Drama, War",USD,"31,500,000.00","142,696,632.21","4,626,290.00","20,957,333.42"
1813663,Cheetah (1989),1989,"Adventure, Family",USD,"5,000,000.00","12,743,921.89","8,153,677.00","20,781,964.56"
2116736,Leave It to Beaver (1997),1997,"Comedy, Family",USD,"15,000,000.00","29,076,235.19","10,713,605.00","20,767,419.91"
2567099,White Squall (1996),1996,"Adventure, Drama",USD,"38,000,000.00","76,090,569.07","10,300,000.00","20,624,548.98"
2262428,Pit and the Pendulum (1961),1961,Horror,USD,"200,000.00","2,057,066.40","2,000,000.00","20,570,663.95"
1691077,A Little Princess (1995),1995,"Drama, Family, Fantasy",USD,"17,000,000.00","34,891,530.68","10,019,307.00","20,564,056.33"
1842584,Cutthroat Island (1995),1995,"Action, Adventure, Comedy, Family, Romance",USD,"98,000,000.00","201,139,412.17","10,017,322.00","20,559,982.23"
1859351,Deconstructing Harry (1997),1997,"Comedy, Drama, Fantasy, Romance",USD,"20,000,000.00","38,768,313.58","10,569,071.00","20,487,252.94"
1832720,Cookie's Fortune (1999),1999,"Comedy, Drama",USD,"8,500,000.00","15,945,978.67","10,919,177.00","20,484,348.65"
2147962,Mad City (1997),1997,"Drama, Thriller",USD,"50,000,000.00","96,920,783.95","10,556,196.00","20,462,295.84"
1933552,Fear and Loathing in Las Vegas (1998),1998,"Adventure, Comedy",USD,"18,500,000.00","35,261,248.83","10,680,275.00","20,356,747.80"
2226103,Office Space (1999),1999,"Comedy, Crime",USD,"10,000,000.00","18,759,974.91","10,824,921.00","20,307,524.63"
1779835,Blue Velvet (1986),1986,"Crime, Mystery, Thriller",USD,"6,000,000.00","16,851,419.88","7,200,346.00","20,222,675.62"
2163340,Maximum Overdrive (1986),1986,"Action, Horror, Sci-Fi",USD,"10,000,000.00","28,085,699.80","7,188,513.00","20,189,441.81"
2188768,Mrs. Winterbourne (1996),1996,"Comedy, Drama, Romance",USD,"25,000,000.00","50,059,584.91","10,070,000.00","20,164,000.80"
2295106,Red Sonja (1985),1985,"Action, Adventure, Fantasy",USD,"17,900,000.00","52,183,791.94","6,905,861.00","20,132,626.46"
2046161,Jade (1995),1995,"Action, Crime, Drama, Thriller",USD,"50,000,000.00","102,622,149.07","9,795,017.00","20,103,713.89"
2341046,She's Gotta Have It (1986),1986,"Comedy, Romance",USD,"20,000.00","56,171.40","7,137,502.00","20,046,173.85"
2429271,The End of the Affair (1999),1999,"Drama, Romance",USD,"23,000,000.00","43,147,942.28","10,660,147.00","19,998,409.02"
2409105,The Astronaut's Wife (1999),1999,"Drama, Sci-Fi, Thriller",USD,"75,000,000.00","140,699,811.79","10,654,581.00","19,987,967.22"
2005550,Home Fries (1998),1998,"Comedy, Drama, Romance",USD,"15,000,000.00","28,590,201.76","10,443,316.00","19,905,100.76"
2563410,What's Eating Gilbert Grape (1993),1993,Drama,USD,"11,000,000.00","23,812,482.47","9,170,214.00","19,851,414.55"
2471217,The Razor's Edge (1984),1984,"Drama, Romance, War",USD,"13,000,000.00","39,376,898.20","6,551,987.00","19,845,917.32"
1893210,Drop Dead Gorgeous (1999),1999,Comedy,USD,"10,000,000.00","18,759,974.91","10,561,238.00","19,812,855.99"
2499970,Three to Tango (1999),1999,"Comedy, Romance",USD,"20,000,000.00","37,519,949.81","10,544,143.00","19,780,785.81"
2017357,I Got the Hook Up (1998),1998,Comedy,USD,"3,500,000.00","6,671,047.08","10,305,534.00","19,642,486.42"
2462106,The Newton Boys (1998),1998,"Action, Crime, Drama, History, Western",USD,"27,000,000.00","51,462,363.16","10,297,897.00","19,627,930.19"
2510683,Total Recall (1990),1990,"Action, Adventure, Sci-Fi",USD,"65,000,000.00","158,385,262.48","8,038,759.00","19,588,014.68"
2533997,Universal Soldier: The Return (1999),1999,"Action, Sci-Fi",USD,"24,000,000.00","45,023,939.77","10,431,220.00","19,568,942.54"
2217530,Nothing But Trouble (1991),1991,"Adventure, Comedy",USD,"40,000,000.00","91,864,141.22","8,479,793.00","19,474,722.54"
1923821,Everyone Says I Love You (1996),1996,"Comedy, Musical, Romance",USD,"20,000,000.00","40,047,667.93","9,714,482.00","19,452,117.46"
2414225,The Blues Brothers (1980),1980,"Action, Comedy, Crime, Music",USD,"27,000,000.00","107,953,573.73","4,858,152.00","19,424,254.45"
2547353,Village of the Damned (1995),1995,"Horror, Sci-Fi, Thriller",USD,"22,000,000.00","45,153,745.59","9,417,567.00","19,329,019.29"
2075452,Knock Off (1998),1998,"Action, Comedy, Thriller",USD,"35,000,000.00","66,710,470.76","10,076,136.00","19,205,250.74"
1996544,Here on Earth (2000),2000,"Drama, Romance",USD,"15,000,000.00","27,400,158.09","10,494,147.00","19,169,419.12"
2189533,Mujeres al borde de un ataque de nervios (1988),1988,"Comedy, Drama",USD,"700,000.00","1,862,651.62","7,179,298.00","19,103,615.82"
2365844,Spartacus (1960),1960,"Adventure, Biography, Drama, History",USD,"12,000,000.00","125,151,919.48","1,830,650.00","19,092,446.78"
1757485,Bats (1999),1999,"Horror, Sci-Fi, Thriller",USD,"6,500,000.00","12,193,983.69","10,149,779.00","19,040,959.93"
