movieid,title,Year,genres,Currency,Budget,Adjusted_Budget,Gross_Revenue,Adjusted_Gross_Revenue,Percentage_Profit_Loss,Additional_Data
2177959,Mission to Mars (2000),2000,"Adventure, Drama, Sci-Fi, Thriller",USD,90000000.0,164400948.53840783,60874615.0,111198271.64344877,-32.361538888888894,"609,790 (Germany) | 102,732 (Netherlands) (31 December 2000)"
2177983,Mission: Impossible (1996),1996,"Action, Adventure, Thriller",USD,80000000.0,160190671.71662626,180981856.0,362395063.5145216,126.22732,"3,904,805 (France) (3 December 1996) | 3,665,015 (France) (19 November 1996) | 1,713,919 (France) (29 October 1996) | 4,053,155 (France) | 632,968 (Netherlands) (31 December 1997) | 632,893 (Netherlands) (1 January 1997) | 427,667 (Portugal) (10 October 1996) | 402,809 (Portugal) (3 October 1996) | 370,046 (Portugal) (26 September 1996) | 321,027 (Portugal) (19 September 1996) | 250,110 (Portugal) (12 September 1996) | 148,930 (Portugal) (5 September 1996) | 3,141,962 (Spain)"
2177992,Mission: Impossible II (2000),2000,"Action, Adventure, Thriller",USD,125000000.0,228334650.74778867,215409889.0,393484334.17947936,72.32791119999999,"271,449 (Denmark) | 790,442 (Netherlands) (31 December 2000) | 428,620 (Norway) (5 October 2000) | 3,367,499 (Spain) (10 August 2002) | 3,325,844 (Spain) (25 June 2001)"
2179017,Mixed Nuts (1994),1994,"Comedy, Drama",USD,15000000.0,31617884.12799366,6798240.0,14329730.972952774,-54.678399999999996,
2179406,Mo' Better Blues (1990),1990,"Drama, Music",USD,10000000.0,24366963.45906404,16153600.0,39361418.09323369,61.536,
2179939,Modern Times (1936),1936,"Comedy, Drama",USD,1500000.0,33287361.072993625,163245.0,3622663.505573896,-89.117,
2180698,Molly (1999),1999,"Comedy, Drama, Romance",USD,21000000.0,39395947.30142044,15593.0,29252.42887004995,-99.92574761904761,
2181096,Mommie Dearest (1981),1981,"Biography, Drama",USD,5000000.0,17770135.593621798,17988509.0,63931648.81141721,259.77018,
2181898,Money Talks (1997),1997,"Action, Comedy, Crime, Thriller",USD,25000000.0,48460391.97623014,41067398.0,79605688.18095398,64.269592,"48,668 (Germany) (19 July 1998) (opening weekend) | 18,453 (Netherlands) (31 December 1998)"
2181907,Money Train (1995),1995,"Action, Comedy, Crime, Drama, Thriller",USD,60000000.0,123146578.88215643,35324232.0,72500972.0406599,-41.12628,"318,199 (France) (30 January 1996) | 82,251 (Netherlands) (1 January 1997)"
2182213,Monkey Shines (1988),1988,"Drama, Horror, Sci-Fi, Thriller",USD,7000000.0,18626516.23309466,5344577.0,14221550.035646334,-23.64890000000001,
2182564,Monsieur Verdoux (1947),1947,"Comedy, Crime, Drama",USD,2000000.0,28525364.072039224,64636.0,921882.7160801636,-96.76820000000001,
2183675,Moonraker (1979),1979,"Action, Adventure, Crime, Sci-Fi, Thriller",USD,34000000.0,154021761.75093713,7108344.0,32201166.647403043,-79.09310588235294,"24,900,000 (USA) | 649,898 (Sweden)"
2184999,Mortal Kombat (1995),1995,"Action, Adventure, Fantasy, Sci-Fi, Thriller",USD,18000000.0,36943973.66464693,70445672.0,144585725.06424198,291.3648444444445,"920,000 (France) (28 November 1995) | 616,108 (Spain) (31 December 1998)"
2185015,Mortal Kombat: Annihilation (1997),1997,"Action, Adventure, Fantasy, Sci-Fi, Thriller",USD,30000000.0,58152470.371476166,35927406.0,69642247.0979665,19.75802000000001,"27,621 (Netherlands) (31 December 1998)"
2185038,Mortal Thoughts (1991),1991,"Mystery, Thriller",USD,8000000.0,18372828.244346112,19018321.0,43677543.1536051,137.72901250000004,"67,563 (Germany)"
2185767,Mother Night (1996),1996,"Drama, Romance, War",USD,6000000.0,12014300.37874697,392362.0,785659.1542009865,-93.46063333333333,
2186706,Mousehunt (1997),1997,"Comedy, Family",USD,38000000.0,73659795.80386981,61834214.0,119860409.9192839,62.72161578947368,"1,855,633 (Germany) (1 June 1998) | 1,770,412 (Germany) (18 May 1998) | 1,694,001 (Germany) (4 May 1998) | 1,559,453 (Germany) (27 April 1998) | 625,637 (Germany) (6 April 1998) | 253,206 (Germany) (30 March 1998) | 210,651 (Netherlands) (31 December 1999) | 210,630 (Netherlands) (31 December 1998) | 126,517 (Switzerland)"
2188028,Mr. Magoo (1997),1997,"Adventure, Comedy, Family, Romance",USD,30000000.0,58152470.371476166,21382456.0,41448087.96697976,-28.725146666666667,"873,958 (Germany) (21 June 1998) | 846,666 (Germany) (15 June 1998) | 708,460 (Germany) (1 June 1998) | 561,283 (Germany) (25 May 1998) | 332,891 (Germany) (18 May 1998) | 167,679 (Germany) (11 May 1998) (opening week) | 86,467 (Netherlands) (31 December 1998)"
2188440,Mr. Wonderful (1993),1993,"Comedy, Romance",USD,13000000.0,28142024.732856225,3125424.0,6765827.654512496,-75.95827692307692,
2188708,Mrs. Parker and the Vicious Circle (1994),1994,"Biography, Drama",USD,7000000.0,14755012.593063707,2144667.0,4520655.513275452,-69.36189999999999,
2188768,Mrs. Winterbourne (1996),1996,"Comedy, Drama, Romance",USD,25000000.0,50059584.91144571,10070000.0,20164000.80233033,-59.720000000000006,
2188978,Much Ado About Nothing (1993),1993,"Comedy, Drama, Romance",USD,8000000.0,17318169.06637306,22551000.0,48817753.826972365,181.8875,"206,837 (Sweden)"
2189533,Mujeres al borde de un ataque de nervios (1988),1988,"Comedy, Drama",USD,700000.0,1862651.6233094656,7179298.0,19103615.819889143,925.614,"985,376 (Argentina) | 603,934 (France) | 3,343,880 (Spain) | 90,057 (Sweden) | 257,287 (West Germany) (1989)"
2189721,Mulan (1998),1998,"Adventure, Animation, Family, Musical",USD,70000000.0,133420941.5274773,120618403.0,229900298.48286703,72.3120042857143,"459,009 (Brazil) (9 July 1998) (opening week) (211 screens) | 4,119,353 (Germany) (7 February 1999) | 4,053,825 (Germany) (31 January 1999) | 3,981,781 (Germany) (24 January 1999) | 3,727,084 (Germany) (10 January 1999) | 3,436,576 (Germany) (3 January 1999) | 2,638,720 (Germany) (20 December 1998) | 2,211,871 (Germany) (13 December 1998) | 1,455,157 (Germany) (6 December 1998) | 535,816 (Germany) (22 November 1998) (opening week) | 539,999 (Netherlands) (31 December 1999) | 324,069 (Netherlands) (31 December 1998) | 820,000 (Sweden) (17 November 1999) | 479,068 (Sweden) (31 December 1998) | 127,308 (Sweden) (15 November 1998)"
2189969,Multiplicity (1996),1996,"Comedy, Romance, Sci-Fi",USD,45000000.0,90107252.84060228,20101861.0,40251632.70430316,-55.32919777777777,"293,249 (France) (1 October 1996) | 96,393 (Germany) (3 November 1996) | 13,847 (Netherlands) (31 December 1997) | 13,827 (Netherlands) (1 January 1997) | 41,971 (Portugal) (21 November 1996) | 34,362 (Portugal) (14 November 1996) | 23,650 (Portugal) (7 November 1996) | 453,642 (Spain)"
2190062,Mumford (1999),1999,"Comedy, Drama",USD,28000000.0,52527929.73522726,4554569.0,8544360.014508724,-83.73368214285715,
2190371,Muppets from Space (1999),1999,"Adventure, Comedy, Family, Sci-Fi",USD,24000000.0,45023939.77305193,16290976.0,30561830.09450977,-32.12093333333333,
2190900,Muriel's Wedding (1994),1994,"Comedy, Drama, Romance",USD,3000000.0,6323576.825598732,15185594.0,32009090.10045038,406.18646666666666,"819,352 (Argentina) | 275,424 (France) (29 November 1994) | 100,477 (Sweden)"
2190982,Murphy's Romance (1985),1985,"Comedy, Drama, Romance",USD,13000000.0,37898843.30967987,940325.0,2741325.3719365173,-92.76673076923078,
2191428,Music of the Heart (1999),1999,"Drama, Music",USD,27000000.0,50651932.24468342,14849583.0,27857780.44362233,-45.00154444444444,"9,913 (Netherlands) (31 December 2001) | 9,795 (Netherlands) (31 December 2000)"
2191929,Mute Witness (1994),1994,"Horror, Thriller",USD,2000000.0,4215717.883732487,1204430.0,2538768.54535196,-39.778499999999994,"350,820 (Argentina)"
2192642,My Best Friend's Wedding (1997),1997,"Comedy, Romance",USD,46000000.0,89167121.23626345,126805112.0,245801017.28439057,175.66328695652174,"1,615,886 (France) (28 October 1997) | 558,871 (France) (opening week) | 3,582,468 (Germany) (29 March 1998) | 3,580,692 (Germany) (22 March 1998) | 3,571,408 (Germany) (8 March 1998) | 3,546,548 (Germany) (22 February 1998) | 3,488,116 (Germany) (8 February 1998) | 3,424,851 (Germany) (2 February 1998) | 3,326,996 (Germany) (26 January 1998) | 3,161,494 (Germany) (19 January 1998) | 2,933,364 (Germany) (12 January 1998) | 2,593,972 (Germany) (5 January 1998) | 2,064,587 (Germany) (29 December 1997) | 1,517,457 (Germany) (22 December 1997) | 1,029,711 (Germany) (15 December 1997) | 423,710 (Germany) (8 December 1997) (opening week) | 453,254 (Netherlands) (31 December 1998) | 439,325 (Netherlands) (1 January 1998) | 165,245 (Portugal) (30 October 1997) | 108,825 (Portugal) (23 October 1997) | 66,155 (Portugal) (16 October 1997) (opening week) | 2,412,161 (Spain)"
2192654,My Best Girl (1927),1927,"Comedy, Romance",USD,483103.0,8354427.781250299,1027757.0,17773273.262998708,112.74076128693058,
2192973,My Cousin Vinny (1992),1992,"Comedy, Crime",USD,11000000.0,24503044.457784586,52929168.0,117902341.5106863,381.1742545454546,
2193169,My Dog Skip (2000),2000,"Drama, Family, Sport",USD,5000000.0,9133386.029911546,34099640.0,62289035.12020259,581.9928,
2193264,My Fair Lady (1964),1964,"Drama, Musical, Romance",USD,17000000.0,168707586.0311118,72000000.0,714526246.720003,323.5294117647059,"811,000 (Sweden)"
2193276,My Family (1995),1995,Drama,USD,5500000.0,11288436.397531006,11079373.0,22739781.35182224,101.44314545454547,
2193388,My Favorite Martian (1999),1999,"Comedy, Family, Sci-Fi",USD,60000000.0,112559849.43262984,36830057.0,69093094.50858624,-38.616571666666665,"384,233 (Germany) (27 June 1999) | 315,323 (Germany) (13 June 1999) | 268,920 (Germany) (6 June 1999) | 178,026 (Germany) (30 May 1999)"
2193422,My Fellow Americans (1996),1996,"Adventure, Comedy",USD,21500000.0,43051243.02384331,22294341.0,44641818.25336902,3.694609302325581,
2194791,My Own Private Idaho (1991),1991,"Drama, Romance",USD,2500000.0,5741508.82635816,6258980.0,14374395.56559968,150.35920000000002,
2196039,Mystery Men (1999),1999,"Action, Comedy, Fantasy, Sci-Fi",USD,65000000.0,121939836.88534899,29655590.0,55633812.42059672,-54.376015384615386,
2196068,Mystery Train (1989),1989,"Comedy, Crime, Drama",USD,2800000.0,7136596.257890673,1541518.0,3928996.9965253985,-44.94578571428571,
2196132,"Mystery, Alaska (1999)",1999,"Comedy, Drama, Sport",USD,28000000.0,52527929.73522726,8888143.0,16674133.963594714,-68.25663214285714,
2199194,Nadine (1987),1987,Comedy,USD,12000000.0,33336142.19545856,5669831.0,15750857.703351583,-52.75140833333334,
2199218,Nadja (1994),1994,"Drama, Horror",USD,1000000.0,2107858.9418662437,446934.0,942073.8283240478,-55.306599999999996,
2199969,Naked Gun 33 1/3: The Final Insult (1994),1994,"Action, Comedy, Crime",USD,30000000.0,63235768.25598732,51109400.0,107731405.8034186,70.36466666666666,"261,063 (Finland) | 3,263,924 (Germany) (31 December 1994) | 260,613 (Sweden)"
2201727,Nashville (1975),1975,"Drama, Music",USD,2200000.0,12997803.326085515,9984123.0,58987121.42611223,353.82377272727274,
2202537,Native Son (1986),1986,Drama,USD,2000000.0,5617139.9599347655,1293918.0,3634059.251339436,-35.3041,
2202732,Natural Born Killers (1994),1994,"Crime, Drama, Thriller",USD,34000000.0,71667204.0234523,50282766.0,105988977.93486795,47.890488235294114,"659,016 (Germany) (31 December 1994) | 119,525 (Sweden)"
2202880,Naturally Native (1998),1998,Drama,USD,700000.0,1334209.415274773,10508.0,20028.389336724733,-98.49885714285715,
2204067,Near Dark (1987),1987,"Drama, Horror, Thriller",USD,5000000.0,13890059.248107733,3369307.0,9359974.771012824,-32.61386,
2206242,Network (1976),1976,Drama,USD,3800000.0,21001638.166138675,23689877.0,130927953.93535021,523.4178157894737,"84,026 (Hungary)"
2206516,Never Been Kissed (1999),1999,"Comedy, Drama, Romance",USD,25000000.0,46899937.26359577,55469238.0,104060151.29037848,121.87695199999997,"35,779 (Netherlands) (31 December 1999) | 393,656 (Spain) (30 June 2001)"
2206740,Never Talk to Strangers (1995),1995,"Crime, Drama, Romance, Thriller",USD,6400000.0,13135635.080763353,6849998.0,14059230.317493564,7.03121875,"14,356 (Netherlands) (31 December 1997) | 14,192 (Netherlands) (1 January 1997) | 3,906 (Portugal) (20 June 1996)"
2207203,New Jersey Drive (1995),1995,"Crime, Drama",USD,5000000.0,10262214.90684637,3565508.0,7318001.869615997,-28.689840000000004,
2207291,New Nightmare (1994),1994,"Horror, Mystery, Thriller",USD,8000000.0,16862871.53492995,17400601.0,36678012.4116967,117.5075125,
2207954,Newsies (1992),1992,"Drama, Musical",USD,15000000.0,33413242.442433525,2819485.0,6280542.39118698,-81.20343333333334,
2208048,Next Friday (2000),2000,Comedy,USD,9500000.0,17353433.45683194,57176582.0,104443159.05537839,501.85875789473675,
2208084,Next Stop Wonderland (1998),1998,"Comedy, Drama, Romance",USD,1000000.0,1906013.4503925329,3386698.0,6455091.94041749,238.66979999999995,"2,523 (Netherlands) (31 December 1999)"
2210137,Night of the Comet (1984),1984,"Comedy, Horror, Sci-Fi",USD,3000000.0,9086976.507405551,14418922.0,43674801.82537102,380.63073333333335,
2210139,Night of the Creeps (1986),1986,"Comedy, Horror, Sci-Fi, Thriller",USD,5000000.0,14042849.899836913,591366.0,1660892.7947733912,-88.17268,
2210196,Night of the Living Dead (1968),1968,Horror,USD,114000.0,1031139.4649578822,12000000.0,108540996.31135602,10426.315789473685,
2210356,Nighthawks (1981),1981,"Action, Crime, Thriller",USD,5000000.0,17770135.593621798,2525360.0,8975197.924541747,-49.49280000000001,"401,148 (France) (1981) | 401,148 (France) | 611,451 (Spain) | 386,139 (West Germany) (1981)"
2211282,Nine 1/2 Weeks (1986),1986,"Drama, Romance",USD,17000000.0,47745689.6594455,5317870.0,14935610.039369145,-68.71841176470589,"1,579,860 (Germany) | 118,795 (Sweden)"
2211751,Ninotchka (1939),1939,"Comedy, Romance",USD,1365000.0,29867657.63817884,1187000.0,25972827.557888854,-13.040293040293033,
2212209,Nixon (1995),1995,"Biography, Drama",USD,50000000.0,102622149.0684637,13560960.0,27833097.17262947,-72.87808000000001,"150,640 (Germany) | 33,603 (Netherlands) (1 January 1997)"
2212660,No Escape (1994),1994,"Action, Drama, Sci-Fi, Thriller",USD,20000000.0,42157178.83732488,15340000.0,32334556.168228183,-23.3,"660,501 (Germany)"
2212954,No Looking Back (1998),1998,"Comedy, Drama, Romance",USD,6000000.0,11436080.702355197,143273.0,273080.2650780894,-97.61211666666667,
2213866,No Way Out (1987),1987,"Action, Drama, Mystery, Romance, Thriller",USD,15000000.0,41670177.7443232,35509515.0,98645853.44431406,136.73010000000002,"212,796 (Sweden)"
2216145,North (1994),1994,"Adventure, Comedy, Drama, Family, Fantasy",USD,40000000.0,84314357.67464976,7138449.0,15046843.555706147,-82.15387750000001,
2216316,North by Northwest (1959),1959,"Action, Adventure, Crime, Mystery, Thriller",USD,3101000.0,32891144.670160107,13275000.0,140802949.20876345,328.087713640761,
2217530,Nothing But Trouble (1991),1991,"Adventure, Comedy",USD,40000000.0,91864141.22173056,8479793.0,19474722.54207606,-78.8005175,
2217718,Nothing to Lose (1995),1995,Drama,USD,200000.0,410488.5962738548,9003.0,18478.144161267574,-95.4985,
2217782,Notorious (1946),1946,"Drama, Romance, Thriller",USD,2000000.0,33688454.969078325,8000000.0,134753819.8763133,300.0,
2217888,Notting Hill (1999),1999,"Comedy, Drama, Romance",USD,42000000.0,78791894.60284089,116006080.0,217627114.96782684,176.20495238095236,"22,852,299 (USA) (31 December 1999) | 7,419,281 (UK) (31 December 1999) | 52,244 (France) (18 August 1999) (opening day) | 4,501,631 (France) | 5,407,003 (Germany) (31 December 2000) | 1,931,959 (Germany) (18 July 1999) | 1,289,306 (Germany) (11 July 1999) | 484,053 (Germany) (4 July 1999) (opening week) | 2,444,363 (Italy) (31 December 1999) | 1,068,921 (Netherlands) (31 December 2000) | 1,059,638 (Netherlands) (31 December 1999) | 3,372,619 (Spain) | 893,212 (Sweden) (30 December 1999) | 851,358 (Sweden) (28 October 1999) | 779,426 (Sweden) (30 September 1999) | 604,498 (Sweden) (26 August 1999) | 391,802 (Sweden) (29 July 1999) | 692,582 (Switzerland) (31 December 2000)"
2219779,Nurse Betty (2000),2000,"Comedy, Crime, Romance, Thriller",USD,24000000.0,43840252.94357543,25167270.0,45972478.44580239,4.863624999999985,"40,025 (Netherlands) (31 December 2001) | 34,500 (Netherlands) (31 December 2000)"
2219992,Nutty Professor II: The Klumps (2000),2000,"Comedy, Romance, Sci-Fi",USD,65000000.0,118734018.38885011,123307945.0,225243812.44802028,89.70453076923077,"431,903 (Netherlands) (31 December 2000) | 623,231 (Spain) (10 August 2002) | 613,207 (Spain) (25 June 2001)"
2226103,Office Space (1999),1999,"Comedy, Crime",USD,10000000.0,18759974.905438308,10824921.0,20307524.631335214,8.249209999999993,"32,727 (Germany) (13 June 1999) (opening week) | 4,767 (Netherlands) (31 December 1999) | 143,432 (Spain) (30 June 2001)"
2228754,Oliver! (1968),1968,"Crime, Drama, Family, Musical",USD,10000000.0,90450830.25946335,16800000.0,151957394.83589843,68.0,
2229656,On Her Majesty's Secret Service (1969),1969,"Action, Adventure, Crime, Romance, Thriller",USD,7000000.0,60473334.46191435,22774493.0,196749933.19850388,225.34989999999996,"764,000 (Sweden)"
2230917,On the Waterfront (1954),1954,"Crime, Drama",USD,910000.0,10382500.311702259,9600000.0,109529673.6179579,954.945054945055,
2231247,Once Upon a Time in America (1984),1984,"Crime, Drama",USD,30000000.0,90869765.07405551,5321508.0,16118806.059990233,-82.26164,"14,972 (France) (2011) | 1,244,664 (France) (1984) | 77,300,000 (Soviet Union) (1990) | 106,418 (Sweden) | 2,319,953 (West Germany) (1984)"
2231855,One Eight Seven (1997),1997,"Drama, Thriller",USD,20000000.0,38768313.58098411,5716080.0,11080139.094699582,-71.41959999999999,"2,599 (Netherlands) (31 December 1998)"
2231909,One Flew Over the Cuckoo's Nest (1975),1975,Drama,USD,4400000.0,25995606.65217103,112000000.0,661706351.1461717,2445.4545454545455,"1,119,769 (Denmark) | 199,306 (Spain) (1987) (reissue) | 3,677,050 (Spain) (1975) (release) | 1,005,303 (Sweden) (1976)"
2232299,One Man's Hero (1999),1999,"Action, Drama, History, Romance, War, Western",USD,11350000.0,21292571.517672475,229311.0,430186.86055409635,-97.97963876651983,
2232552,One Night Stand (1997),1997,"Drama, Romance",USD,24000000.0,46521976.297180936,2618335.0,5075421.617003301,-89.09027083333334,"184,981 (Germany) (13 October 1997) | 124,819 (Germany) (5 October 1997) | 55,524 (Germany) (29 September 1997) (opening week) | 27,258 (Netherlands) (31 December 1998)"
2233001,One True Thing (1998),1998,Drama,USD,30000000.0,57180403.511775985,23209440.0,44237504.81607847,-22.635199999999998,
