movieid,title,genre
2169199,"Mercury Rising (1998)",Action
2169199,"Mercury Rising (1998)",Crime
2169199,"Mercury Rising (1998)",Drama
2169199,"Mercury Rising (1998)",Thriller
2169865,"Message in a Bottle (1999)",Drama
2169865,"Message in a Bottle (1999)",Romance
2169876,"Message to Love: The Isle of Wight Festival (1997)",Documentary
2169876,"Message to Love: The Isle of Wight Festival (1997)",History
2169876,"Message to Love: The Isle of Wight Festival (1997)",Music
2170415,"Meteor (1979)",Action
2170415,"Meteor (1979)",Drama
2170415,"Meteor (1979)",Sci-Fi
2170415,"Meteor (1979)",Thriller
2170555,"Metro (1997)",Action
2170555,"Metro (1997)",Comedy
2170555,"Metro (1997)",Crime
2170555,"Metro (1997)",Drama
2170555,"Metro (1997)",Thriller
2170610,"Metroland (1997)",Comedy
2170610,"Metroland (1997)",Drama
2170625,"Metropolis (1927)",Drama
2170625,"Metropolis (1927)",Sci-Fi
2170643,"Metropolitan (1990)",Comedy
2170643,"Metropolitan (1990)",Drama
2171511,"Mi vida loca (1993)",Crime
2171511,"Mi vida loca (1993)",Drama
2171589,"Mia aioniotita kai mia mera (1998)",Drama
2171762,"Miami Rhapsody (1995)",Comedy
2171907,"Michael (1996)",Comedy
2171907,"Michael (1996)",Drama
2171907,"Michael (1996)",Fantasy
2171943,"Michael Collins (1996)",Biography
2171943,"Michael Collins (1996)",Drama
2171943,"Michael Collins (1996)",Thriller
2171943,"Michael Collins (1996)",War
2172334,"Mickey Blue Eyes (1999)",Comedy
2172334,"Mickey Blue Eyes (1999)",Crime
2172334,"Mickey Blue Eyes (1999)",Romance
2172541,"Microcosmos: Le peuple de l'herbe (1996)",Documentary
2172808,"Midnight Cowboy (1969)",Drama
2172829,"Midnight Express (1978)",Biography
2172829,"Midnight Express (1978)",Crime
2172829,"Midnight Express (1978)",Drama
2172947,"Midnight Run (1988)",Action
2172947,"Midnight Run (1988)",Adventure
2172947,"Midnight Run (1988)",Comedy
2172947,"Midnight Run (1988)",Crime
2172947,"Midnight Run (1988)",Thriller
2173027,"Midnight in the Garden of Good and Evil (1997)",Crime
2173027,"Midnight in the Garden of Good and Evil (1997)",Drama
2173027,"Midnight in the Garden of Good and Evil (1997)",Mystery
2173027,"Midnight in the Garden of Good and Evil (1997)",Thriller
2173296,"Mifunes sidste sang (1999)",Comedy
2173296,"Mifunes sidste sang (1999)",Drama
2173296,"Mifunes sidste sang (1999)",Romance
2173331,"Mighty Aphrodite (1995)",Comedy
2173331,"Mighty Aphrodite (1995)",Fantasy
2173331,"Mighty Aphrodite (1995)",Romance
2173343,"Mighty Joe Young (1949)",Adventure
2173343,"Mighty Joe Young (1949)",Drama
2173343,"Mighty Joe Young (1949)",Fantasy
2173343,"Mighty Joe Young (1949)",Sci-Fi
2173344,"Mighty Joe Young (1998)",Action
2173344,"Mighty Joe Young (1998)",Adventure
2173344,"Mighty Joe Young (1998)",Family
2173344,"Mighty Joe Young (1998)",Fantasy
2173344,"Mighty Joe Young (1998)",Sci-Fi
2173344,"Mighty Joe Young (1998)",Thriller
2173361,"Mighty Morphin Power Rangers: The Movie (1995)",Action
2173361,"Mighty Morphin Power Rangers: The Movie (1995)",Adventure
2173361,"Mighty Morphin Power Rangers: The Movie (1995)",Family
2173361,"Mighty Morphin Power Rangers: The Movie (1995)",Sci-Fi
2173361,"Mighty Morphin Power Rangers: The Movie (1995)",Thriller
2173730,"Mike's Murder (1984)",Drama
2173730,"Mike's Murder (1984)",Mystery
2173730,"Mike's Murder (1984)",Thriller
2174014,"Mildred Pierce (1945)",Drama
2174014,"Mildred Pierce (1945)",Film-Noir
2174014,"Mildred Pierce (1945)",Mystery
2174014,"Mildred Pierce (1945)",Romance
2174318,"Milk Money (1994)",Comedy
2174318,"Milk Money (1994)",Romance
2174392,"Mille bolle blu (1993)",Comedy
2174392,"Mille bolle blu (1993)",Romance
2174453,"Miller's Crossing (1990)",Crime
2174453,"Miller's Crossing (1990)",Drama
2174453,"Miller's Crossing (1990)",Thriller
2174775,"Mimic (1997)",Horror
2174775,"Mimic (1997)",Sci-Fi
2174948,"Mina Tannenbaum (1994)",Drama
2175680,"Minnie and Moskowitz (1971)",Comedy
2175680,"Minnie and Moskowitz (1971)",Drama
2175680,"Minnie and Moskowitz (1971)",Romance
2176083,"Miracle on 34th Street (1947)",Comedy
2176083,"Miracle on 34th Street (1947)",Drama
2176083,"Miracle on 34th Street (1947)",Family
2176083,"Miracle on 34th Street (1947)",Fantasy
2176086,"Miracle on 34th Street (1994)",Drama
2176086,"Miracle on 34th Street (1994)",Fantasy
2176174,"Mirage (1995)",Action
2176174,"Mirage (1995)",Thriller
2176789,"Misery (1990)",Drama
2176789,"Misery (1990)",Thriller
2177244,"Miss Julie (1999)",Drama
2177836,"Missing in Action (1984)",Action
2177836,"Missing in Action (1984)",Adventure
2177836,"Missing in Action (1984)",Drama
2177836,"Missing in Action (1984)",Thriller
2177836,"Missing in Action (1984)",War
2177839,"Missing in Action 2: The Beginning (1985)",Action
2177839,"Missing in Action 2: The Beginning (1985)",Drama
2177839,"Missing in Action 2: The Beginning (1985)",Thriller
2177839,"Missing in Action 2: The Beginning (1985)",War
2177959,"Mission to Mars (2000)",Adventure
2177959,"Mission to Mars (2000)",Drama
2177959,"Mission to Mars (2000)",Sci-Fi
2177959,"Mission to Mars (2000)",Thriller
2177983,"Mission: Impossible (1996)",Action
2177983,"Mission: Impossible (1996)",Adventure
2177983,"Mission: Impossible (1996)",Thriller
2177992,"Mission: Impossible II (2000)",Action
2177992,"Mission: Impossible II (2000)",Adventure
2177992,"Mission: Impossible II (2000)",Thriller
2178276,"Mister Roberts (1955)",Comedy
2178276,"Mister Roberts (1955)",Drama
2178276,"Mister Roberts (1955)",War
2178807,"Mitt liv som hund (1985)",Comedy
2178807,"Mitt liv som hund (1985)",Drama
2179017,"Mixed Nuts (1994)",Comedy
2179017,"Mixed Nuts (1994)",Drama
2179406,"Mo' Better Blues (1990)",Drama
2179406,"Mo' Better Blues (1990)",Music
2179939,"Modern Times (1936)",Comedy
2179939,"Modern Times (1936)",Drama
2180060,"Modulations (1998)",Documentary
2180060,"Modulations (1998)",Music
2180670,"Moll Flanders (1996)",Drama
2180670,"Moll Flanders (1996)",Romance
2180698,"Molly (1999)",Comedy
2180698,"Molly (1999)",Drama
2180698,"Molly (1999)",Romance
2181096,"Mommie Dearest (1981)",Biography
2181096,"Mommie Dearest (1981)",Drama
2181493,"Mona Lisa (1986)",Crime
2181493,"Mona Lisa (1986)",Drama
2181493,"Mona Lisa (1986)",Romance
2181690,"Mondo (1995)",Drama
2181898,"Money Talks (1997)",Action
2181898,"Money Talks (1997)",Comedy
2181898,"Money Talks (1997)",Crime
2181898,"Money Talks (1997)",Thriller
2181907,"Money Train (1995)",Action
2181907,"Money Train (1995)",Comedy
2181907,"Money Train (1995)",Crime
2181907,"Money Train (1995)",Drama
2181907,"Money Train (1995)",Thriller
2182213,"Monkey Shines (1988)",Drama
2182213,"Monkey Shines (1988)",Horror
2182213,"Monkey Shines (1988)",Sci-Fi
2182213,"Monkey Shines (1988)",Thriller
2182361,"Mononoke-hime (1997)",Adventure
2182361,"Mononoke-hime (1997)",Animation
2182361,"Mononoke-hime (1997)",Fantasy
2182564,"Monsieur Verdoux (1947)",Comedy
2182564,"Monsieur Verdoux (1947)",Crime
2182564,"Monsieur Verdoux (1947)",Drama
2183016,"Montana (1998)",Action
2183016,"Montana (1998)",Comedy
2183016,"Montana (1998)",Crime
2183016,"Montana (1998)",Drama
2183254,"Monty Python and the Holy Grail (1975)",Adventure
2183254,"Monty Python and the Holy Grail (1975)",Comedy
2183254,"Monty Python and the Holy Grail (1975)",Fantasy
2183622,"Moonlight Murder (1936)",Mystery
2183643,"Moonlight and Valentino (1995)",Comedy
2183643,"Moonlight and Valentino (1995)",Drama
2183643,"Moonlight and Valentino (1995)",Romance
2183675,"Moonraker (1979)",Action
2183675,"Moonraker (1979)",Adventure
2183675,"Moonraker (1979)",Crime
2183675,"Moonraker (1979)",Sci-Fi
2183675,"Moonraker (1979)",Thriller
2183726,"Moonstruck (1987)",Comedy
2183726,"Moonstruck (1987)",Drama
2184999,"Mortal Kombat (1995)",Action
2184999,"Mortal Kombat (1995)",Adventure
2184999,"Mortal Kombat (1995)",Fantasy
2184999,"Mortal Kombat (1995)",Sci-Fi
2184999,"Mortal Kombat (1995)",Thriller
2185015,"Mortal Kombat: Annihilation (1997)",Action
2185015,"Mortal Kombat: Annihilation (1997)",Adventure
2185015,"Mortal Kombat: Annihilation (1997)",Fantasy
2185015,"Mortal Kombat: Annihilation (1997)",Sci-Fi
2185015,"Mortal Kombat: Annihilation (1997)",Thriller
2185038,"Mortal Thoughts (1991)",Mystery
2185038,"Mortal Thoughts (1991)",Thriller
2185582,"Mother (1910)",Drama
2185582,"Mother (1910)",Short
2185767,"Mother Night (1996)",Drama
2185767,"Mother Night (1996)",Romance
2185767,"Mother Night (1996)",War
2186706,"Mousehunt (1997)",Comedy
2186706,"Mousehunt (1997)",Family
2187505,"Mr. & Mrs. Smith (1941)",Comedy
2187505,"Mr. & Mrs. Smith (1941)",Romance
2187739,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Biography
2187739,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
2187886,"Mr. Holland's Opus (1995)",Drama
2187886,"Mr. Holland's Opus (1995)",Music
2187957,"Mr. Jealousy (1997)",Comedy
2187957,"Mr. Jealousy (1997)",Romance
2187965,"Mr. Jones (1993)",Drama
2187965,"Mr. Jones (1993)",Romance
2188028,"Mr. Magoo (1997)",Adventure
2188028,"Mr. Magoo (1997)",Comedy
2188028,"Mr. Magoo (1997)",Family
2188028,"Mr. Magoo (1997)",Romance
2188074,"Mr. Mom (1983)",Comedy
2188074,"Mr. Mom (1983)",Drama
2188117,"Mr. Nice Guy (1987)",Comedy
2188295,"Mr. Saturday Night (1992)",Comedy
2188295,"Mr. Saturday Night (1992)",Drama
2188332,"Mr. Smith Goes to Washington (1939)",Drama
2188440,"Mr. Wonderful (1993)",Comedy
2188440,"Mr. Wonderful (1993)",Romance
2188458,"Mr. Wrong (1996)",Comedy
2188547,"Mrs Brown (1997)",Biography
2188547,"Mrs Brown (1997)",Drama
2188547,"Mrs Brown (1997)",History
2188547,"Mrs Brown (1997)",Romance
2188553,"Mrs Dalloway (1997)",Drama
2188553,"Mrs Dalloway (1997)",Romance
2188633,"Mrs. Doubtfire (1993)",Comedy
2188633,"Mrs. Doubtfire (1993)",Drama
2188696,"Mrs. Miniver (1942)",Drama
2188696,"Mrs. Miniver (1942)",Romance
2188696,"Mrs. Miniver (1942)",War
2188708,"Mrs. Parker and the Vicious Circle (1994)",Biography
2188708,"Mrs. Parker and the Vicious Circle (1994)",Drama
2188768,"Mrs. Winterbourne (1996)",Comedy
2188768,"Mrs. Winterbourne (1996)",Drama
2188768,"Mrs. Winterbourne (1996)",Romance
2188978,"Much Ado About Nothing (1993)",Comedy
2188978,"Much Ado About Nothing (1993)",Drama
2188978,"Much Ado About Nothing (1993)",Romance
2189533,"Mujeres al borde de un ataque de nervios (1988)",Comedy
2189533,"Mujeres al borde de un ataque de nervios (1988)",Drama
2189721,"Mulan (1998)",Adventure
2189721,"Mulan (1998)",Animation
2189721,"Mulan (1998)",Family
2189721,"Mulan (1998)",Musical
2189833,"Mulholland Falls (1996)",Crime
2189833,"Mulholland Falls (1996)",Drama
2189833,"Mulholland Falls (1996)",Mystery
2189833,"Mulholland Falls (1996)",Thriller
2189969,"Multiplicity (1996)",Comedy
2189969,"Multiplicity (1996)",Romance
2189969,"Multiplicity (1996)",Sci-Fi
2190062,"Mumford (1999)",Comedy
2190062,"Mumford (1999)",Drama
2190354,"Muppet Treasure Island (1996)",Action
2190354,"Muppet Treasure Island (1996)",Adventure
2190354,"Muppet Treasure Island (1996)",Comedy
2190354,"Muppet Treasure Island (1996)",Family
2190354,"Muppet Treasure Island (1996)",Musical
2190371,"Muppets from Space (1999)",Adventure
2190371,"Muppets from Space (1999)",Comedy
2190371,"Muppets from Space (1999)",Family
2190371,"Muppets from Space (1999)",Sci-Fi
2190603,"Murder at 1600 (1997)",Action
2190603,"Murder at 1600 (1997)",Crime
2190603,"Murder at 1600 (1997)",Drama
2190603,"Murder at 1600 (1997)",Mystery
2190603,"Murder at 1600 (1997)",Thriller
2190734,"Murder in the First (1995)",Drama
2190734,"Murder in the First (1995)",Thriller
2190795,"Murder! (1930)",Crime
2190795,"Murder! (1930)",Mystery
2190795,"Murder! (1930)",Thriller
2190803,"Murder, My Sweet (1944)",Crime
2190803,"Murder, My Sweet (1944)",Drama
2190803,"Murder, My Sweet (1944)",Film-Noir
2190803,"Murder, My Sweet (1944)",Mystery
2190803,"Murder, My Sweet (1944)",Thriller
2190900,"Muriel's Wedding (1994)",Comedy
2190900,"Muriel's Wedding (1994)",Drama
2190900,"Muriel's Wedding (1994)",Romance
2190982,"Murphy's Romance (1985)",Comedy
2190982,"Murphy's Romance (1985)",Drama
2190982,"Murphy's Romance (1985)",Romance
2191385,"Music from Another Room (1998)",Comedy
2191385,"Music from Another Room (1998)",Drama
2191385,"Music from Another Room (1998)",Romance
2191428,"Music of the Heart (1999)",Drama
2191428,"Music of the Heart (1999)",Music
2191929,"Mute Witness (1994)",Horror
2191929,"Mute Witness (1994)",Thriller
2191997,"Mutiny on the Bounty (1935)",Adventure
2191997,"Mutiny on the Bounty (1935)",Drama
2191997,"Mutiny on the Bounty (1935)",History
2192642,"My Best Friend's Wedding (1997)",Comedy
2192642,"My Best Friend's Wedding (1997)",Romance
2192654,"My Best Girl (1927)",Comedy
2192654,"My Best Girl (1927)",Romance
2192733,"My Blue Heaven (1929)",Short
2192747,"My Bodyguard (1980)",Comedy
2192747,"My Bodyguard (1980)",Drama
2192747,"My Bodyguard (1980)",Family
2192782,"My Boyfriend's Back (1993)",Comedy
2192782,"My Boyfriend's Back (1993)",Fantasy
2192782,"My Boyfriend's Back (1993)",Horror
2192782,"My Boyfriend's Back (1993)",Romance
2192913,"My Chauffeur (1986)",Comedy
2192973,"My Cousin Vinny (1992)",Comedy
2192973,"My Cousin Vinny (1992)",Crime
2193169,"My Dog Skip (2000)",Drama
2193169,"My Dog Skip (2000)",Family
2193169,"My Dog Skip (2000)",Sport
2193264,"My Fair Lady (1964)",Drama
2193264,"My Fair Lady (1964)",Musical
2193264,"My Fair Lady (1964)",Romance
2193276,"My Family (1995)",Drama
2193388,"My Favorite Martian (1999)",Comedy
2193388,"My Favorite Martian (1999)",Family
2193388,"My Favorite Martian (1999)",Sci-Fi
2193407,"My Favorite Year (1982)",Comedy
2193422,"My Fellow Americans (1996)",Adventure
2193422,"My Fellow Americans (1996)",Comedy
2193721,"My Giant (1998)",Comedy
2193721,"My Giant (1998)",Drama
2193721,"My Giant (1998)",Sport
2194143,"My Left Foot: The Story of Christy Brown (1989)",Biography
2194143,"My Left Foot: The Story of Christy Brown (1989)",Drama
2194153,"My Life (1993)",Drama
2194168,"My Life So Far (1999)",Biography
2194168,"My Life So Far (1999)",Comedy
2194168,"My Life So Far (1999)",Drama
2194362,"My Man Godfrey (1936)",Comedy
2194362,"My Man Godfrey (1936)",Romance
2194363,"My Man Godfrey (1957)",Comedy
2194471,"My Mother's Courage (1995)",Drama
2194471,"My Mother's Courage (1995)",War
2194580,"My Name Is Joe (1998)",Drama
2194580,"My Name Is Joe (1998)",Romance
2194791,"My Own Private Idaho (1991)",Drama
2194791,"My Own Private Idaho (1991)",Romance
2195009,"My Science Project (1985)",Action
2195009,"My Science Project (1985)",Adventure
2195009,"My Science Project (1985)",Comedy
2195009,"My Science Project (1985)",Sci-Fi
2195233,"My Son the Fanatic (1997)",Comedy
2195233,"My Son the Fanatic (1997)",Drama
2195233,"My Son the Fanatic (1997)",Romance
2195417,"My Tutor (1983)",Comedy
2195417,"My Tutor (1983)",Drama
2196039,"Mystery Men (1999)",Action
2196039,"Mystery Men (1999)",Comedy
2196039,"Mystery Men (1999)",Fantasy
2196039,"Mystery Men (1999)",Sci-Fi
2196060,"Mystery Science Theater 3000: The Movie (1996)",Comedy
2196060,"Mystery Science Theater 3000: The Movie (1996)",Sci-Fi
2196068,"Mystery Train (1989)",Comedy
2196068,"Mystery Train (1989)",Crime
2196068,"Mystery Train (1989)",Drama
2196132,"Mystery, Alaska (1999)",Comedy
2196132,"Mystery, Alaska (1999)",Drama
2196132,"Mystery, Alaska (1999)",Sport
2196454,"Más que amor, frenesí (1996)",Comedy
2196454,"Más que amor, frenesí (1996)",Drama
2196454,"Más que amor, frenesí (1996)",Thriller
2196886,"Mélodie en sous-sol (1963)",Crime
2196886,"Mélodie en sous-sol (1963)",Drama
2196886,"Mélodie en sous-sol (1963)",Romance
2197021,"Métisse (1993)",Comedy
2197021,"Métisse (1993)",Romance
2197407,"N (2005)",Documentary
2199194,"Nadine (1987)",Comedy
2199218,"Nadja (1994)",Drama
2199218,"Nadja (1994)",Horror
2199868,"Naked (1993)",Drama
2199969,"Naked Gun 33 1/3: The Final Insult (1994)",Action
2199969,"Naked Gun 33 1/3: The Final Insult (1994)",Comedy
2199969,"Naked Gun 33 1/3: The Final Insult (1994)",Crime
2200121,"Naked in New York (1993)",Comedy
2200121,"Naked in New York (1993)",Romance
2201125,"Napoleon and Samantha (1972)",Adventure
2201125,"Napoleon and Samantha (1972)",Drama
2201311,"Narayama bushiko (1958)",Drama
2201727,"Nashville (1975)",Drama
2201727,"Nashville (1975)",Music
2202537,"Native Son (1986)",Drama
2202732,"Natural Born Killers (1994)",Crime
2202732,"Natural Born Killers (1994)",Drama
2202732,"Natural Born Killers (1994)",Thriller
2202880,"Naturally Native (1998)",Drama
2204067,"Near Dark (1987)",Drama
2204067,"Near Dark (1987)",Horror
2204067,"Near Dark (1987)",Thriller
2204532,"Needful Things (1993)",Crime
2204532,"Needful Things (1993)",Drama
2204532,"Needful Things (1993)",Fantasy
2204532,"Needful Things (1993)",Horror
2204532,"Needful Things (1993)",Thriller
2205117,"Nekromantik (1987)",Horror
2205227,"Nell (1994)",Drama
2205327,"Nelly & Monsieur Arnaud (1995)",Drama
2206238,"Nettoyage à sec (1997)",Comedy
2206238,"Nettoyage à sec (1997)",Drama
2206242,"Network (1976)",Drama
2206516,"Never Been Kissed (1999)",Comedy
2206516,"Never Been Kissed (1999)",Drama
2206516,"Never Been Kissed (1999)",Romance
2206541,"Never Cry Wolf (1983)",Adventure
2206541,"Never Cry Wolf (1983)",Drama
2206656,"Never Met Picasso (1996)",Comedy
2206656,"Never Met Picasso (1996)",Drama
2206656,"Never Met Picasso (1996)",Romance
2206740,"Never Talk to Strangers (1995)",Crime
2206740,"Never Talk to Strangers (1995)",Drama
2206740,"Never Talk to Strangers (1995)",Romance
2206740,"Never Talk to Strangers (1995)",Thriller
2207203,"New Jersey Drive (1995)",Crime
2207203,"New Jersey Drive (1995)",Drama
2207291,"New Nightmare (1994)",Horror
2207291,"New Nightmare (1994)",Mystery
2207291,"New Nightmare (1994)",Thriller
2207384,"New Rose Hotel (1998)",Drama
2207384,"New Rose Hotel (1998)",Mystery
2207384,"New Rose Hotel (1998)",Sci-Fi
2207638,"New York Cop (1991)",Short
2207954,"Newsies (1992)",Drama
2207954,"Newsies (1992)",Musical
2208048,"Next Friday (2000)",Comedy
2208084,"Next Stop Wonderland (1998)",Comedy
2208084,"Next Stop Wonderland (1998)",Drama
2208084,"Next Stop Wonderland (1998)",Romance
2208430,"Niagara (1953)",Film-Noir
2208430,"Niagara (1953)",Thriller
2208474,"Niagara, Niagara (1997)",Drama
2208474,"Niagara, Niagara (1997)",Romance
2208962,"Nick of Time (1995)",Crime
2208962,"Nick of Time (1995)",Drama
2208962,"Nick of Time (1995)",Thriller
2209075,"Nico Icon (1995)",Biography
2209075,"Nico Icon (1995)",Documentary
2209075,"Nico Icon (1995)",Music
2209608,"Night Falls on Manhattan (1996)",Crime
2209608,"Night Falls on Manhattan (1996)",Drama
2209821,"Night Shift (1982)",Comedy
2209901,"Night Tide (1961)",Thriller
2210137,"Night of the Comet (1984)",Comedy
2210137,"Night of the Comet (1984)",Horror
2210137,"Night of the Comet (1984)",Sci-Fi
2210139,"Night of the Creeps (1986)",Comedy
2210139,"Night of the Creeps (1986)",Horror
2210139,"Night of the Creeps (1986)",Sci-Fi
2210139,"Night of the Creeps (1986)",Thriller
2210196,"Night of the Living Dead (1968)",Horror
2210254,"Night on Earth (1991)",Comedy
