movieid,Budget,Gross Revenue,Additional Data,Copyright,Currency
2263826,24000000,8427204,"6,500 (Netherlands) (31 December 2000)",,USD
2264538,12000000,4052347,"3,155 (Netherlands) (31 December 1998)",,USD
2264592,14000000,3956212,,"Miramax Film Corp., 1998 (on print)",USD
2264815,40000000,40568025,"67,352 (Germany) (7 March 1999) (opening week) | 9,601 (Netherlands) (31 December 2000) | 9,369 (Netherlands) (31 December 1999) | 169,928 (Spain) (10 July 2003)","New Line Productions, Inc., 1998",USD
2265188,10000000,6148000,,,USD
2265771,55000000,141579773,"1,440,890 (Argentina) | 106,664 (Belgium) | 5,119,998 (France) (30 January 1996) | 328,000 (Israel)",Â© MCMXCV The Walt Disney Company (on print); The Walt Disney Company; 21 June 1995; PA720179 (in copyright registry),USD
2266198,14000000,27515786,,"Copyright Â© 1993 Columbia Pictures Industries, Inc.",USD
2266555,250000,609524,,,USD
2266574,3000000,1829804,,1992 New Line Cinema Corporation,USD
2267111,4500000,81198894,"988,893 (Sweden)",Copyright Â© 1984 THE LADD COMPANY All Rights Reserved. (on print),USD
2267777,10700000,74706019,"186,940 (Sweden)",Â© 1982 by Metro-Goldwyn-Mayer Film Company and SLM Entertainment Ltd. (on print); Metro-Goldwyn-Mayer Film Company & SLM Entertainment Ltd.; 8 July 1982; PA142980 (in copyright registry),USD
2267780,19000000,40996665,"77,905 (Sweden)",Â© 1986 Metro-Goldwyn-Mayer Studios Inc. All rights reserved.,USD
2267781,10500000,14114488,,Â© 1988 Metro-Goldwyn-Mayer Studios Inc. All rights reserved.,USD
2268776,20000000,49823057,,CopyrightÂ©MCMLXXX Paramount Pictures Corporation and Walt Disney Productions. All Rights Reserved (on print),USD
2269410,4000000,105124546,"261,155 (Sweden)",1981 - Porky's Productions (Astral) Inc. All rights reserved (on print),USD
2269426,6500000,33759266,"102,441 (Sweden)",Â© Simon Film Productions MCMLXXXIII All Rights Reserved (on print),USD
2269444,9000000,20500327,,"Â© 1985 Simon Film Productions, Inc.",USD
2272308,75000000,46732881,"487,575 (Germany) (3 January 1999) | 153,092 (Germany) (20 December 1998) (opening week) | 60,071 (Netherlands) (31 December 1999)",,USD
2273044,15000000,56471713,"79,870 (Sweden)",Twentieth Century Fox Film Corporation,USD
2273048,35000000,28317513,"415,001 (Germany) (1991) | 41,587 (Sweden)",Twentieth Century Fox Film Corporation,USD
2273174,8000000,532190,,,USD
2274575,14000000,178406268,"10,571,908 (Germany)",Â© MCMXC Touchstone Pictures,USD
2274790,10000000,3434515,216 (Spain) (25 June 2001),,USD
2275139,30000000,56059267,"307,453 (France) (25 June 1996) | 181,682 (Netherlands) (31 December 1997) | 181,669 (Netherlands) (1 January 1997) | 139,225 (Portugal) (18 July 1996)",copyright MCMXCVI Paramount Pictures Corporation,USD
2275181,65000000,38966057,"36,071 (Germany) (6 September 1998) (opening week) | 62,141 (Netherlands) (31 December 1999) | 61,961 (Netherlands) (31 December 1998) | 306,826 (Spain)","Universal City Studios, Inc., 1998",USD
2275635,8600000,7840272,,,USD
2276353,10000000,4739769,"638,796 (Sweden)",,USD
2276841,20000000,41198146,"9,084 (Netherlands) (31 December 1998) | 8,959 (Netherlands) (1 January 1998) | 10,586 (Portugal) (16 October 1997) | 7,214 (Portugal) (9 October 1997) (opening week)","Copyright Â© 1997 by Rysher Entertainment, Inc. All Rights Reserved. (on print)",USD
2277505,10000000,53470900,,,USD
2277506,15000000,25104700,,,USD
2278576,1600000,14796236,,"Â© MCMLXXX by Guardian Trust Company, in trust (on print)",CAD
2280097,806947,32000000,"724,160 (Spain)","Copyright 1960 Shamley Productions, Inc. Renewed 1988 by Universal City Studios, Inc.",USD
2280098,60000000,21380220,"272,127 (Germany) (1 March 1999) | 110,977 (Germany) (10 January 1999) (opening week) | 13,703 (Netherlands) (31 December 1999)",Imagine Entertainment,USD
2280101,1500000,265107,,,USD
2280125,5000000,30451264,,"copyright MCMLXXXIII Universal City Studios, Inc. and Oak Industries",USD
2280997,8000000,107928762,"2,820,011 (France) (31 December 1995) | 2,000,000 (France) (31 January 1995) | 1,147,984 (Germany) (31 December 1995) | 2,154,375 (Spain) | 306,826 (Sweden)",Â© 1994 Miramax Films,USD
2281160,3500000,4385516,,"1988 MGM/UA, Inc.",USD
2282360,38000000,8406264,,,USD
2285997,40000000,22717758,"66,339 (Brazil) (9 July 1998) | 38,147 (Brazil) (2 July 1998) (opening week) | 379,228 (Germany) (19 July 1998) | 562,264 (Germany) (12 July 1998) | 205,881 (Germany) (5 July 1998) | 87,267 (Germany) (28 June 1998) (opening week) | 147,657 (Netherlands) (31 December 1999) | 147,377 (Netherlands) (31 December 1998)",,USD
2288084,16000000,14792779,,Â© copyright 1987 Orion Pictures Corporation (on print),USD
2288625,18000000,23383987,"126,642 (Sweden)",United Artists Corporation; 30 December 1980; PA-106-047 (in copyright registry),USD
2288828,18000000,3115115,"6,397,117 (France) | 4,151,012 (Spain) | 1,201,930 (Sweden) | 2,498,639 (West Germany)",Lucasfilm Ltd. (LFL); 14 August 1981; PA112321 (in copyright registry),USD
2289039,25000000,172825435,"2,620,000 (Argentina) | 1,032,999 (Sweden) | 6,007,188 (West Germany) (1989)",Metro-Goldwyn-Mayer Inc.,USD
2289279,36000000,7000000,,,USD
2289300,6000000,22847564,"302,986 (France) | 196,246 (Germany) | 348,685 (Spain) | 67,309 (Sweden)",,USD
2290129,63000000,53715611,"243,445 (Sweden)",,USD
2290136,44000000,150415432,"710,810 (Sweden)",,USD
2290316,11500000,116872,"211,148 (Germany) | 73,778 (Sweden)","C 1985 Herald Ace Inc., Nippon Herald Films Inc. and Greenwich Film Production S.A. (on print)",USD
2290489,64000000,31054924,"517,532 (Germany) | 49,108 (Netherlands) (31 December 2000) | 46,890 (Netherlands) (31 December 1999)",Â© 1999 Global Entertainment Productions GmbH & Co. Medien KG,USD
2290793,80000000,136448821,"1,909,970 (France) (25 February 1997) | 682,241 (France) (28 January 1997) | 2,270,127 (Germany) (26 January 1997) | 1,472,237 (Germany) (12 January 1997) | 591,446 (Netherlands) (1 January 1998) | 329,508 (Portugal) (27 March 1997) | 320,870 (Portugal) (20 March 1997) | 313,295 (Portugal) (13 March 1997) | 301,791 (Portugal) (6 March 1997) | 286,817 (Portugal) (27 February 1997) | 254,497 (Portugal) (20 February 1997) | 111,517 (Portugal) (6 February 1997)",,USD
2291903,12000000,2060953,661 (Netherlands) (31 December 1999),,USD
2292470,900000,1861026,,"Re-Animator Productions, Inc. / PA-293-304",USD
2292773,24000000,12372410,,,USD
2293416,1000000,1559601,"528,076 (Spain)",Copyright 2001 Universal Studios (DVD),USD
2293500,1288000,26957,,"Copyright MCMXL by Selznick International Pictures, Inc. (on print); Selznick International Pictures, Inc.; 16 April 1940; LP9550 (in copyright registry)",USD
2294990,8000000,2502551,,,USD
2295106,17900000,6905861,"173,412 (West Germany) (1985)",Famous Films B.V. (1985) [nl],USD
2295575,35000000,31802166,"93,966 (Sweden)",Â© MCMLXXXI Barclays Mercantile Industrial Finance Limited,USD
2296667,34000000,23360779,"23,261 (Netherlands) (31 December 2000) | 361,029 (Spain) (10 August 2002) | 350,491 (Spain) (25 June 2001)",Copyright Â© 2000 Miramax Film Corp. All rights reserved. (on print),USD
2297404,30000000,115648585,"40,708 (Netherlands) (31 December 2001) | 378,869 (Spain) (31 August 2002) | 346,835 (Spain) (30 June 2001)",,USD
2297836,40000000,24332324,,,USD
2298460,1500000,179891,,"Copyright Â© MCMLXXXIV by Universal City Studios, Inc. (on print)",USD
2298804,4500000,3609278,"663,929 (USA) (31 December 2001) | 229,136 (France) (27 August 2002) | 228,170 (France) (21 May 2002) | 226,634 (France) (31 December 2001) | 166,655 (France) (22 May 2001) | 164,302 (France) (8 May 2001) | 155,279 (France) (1 May 2001) | 144,234 (France) (24 April 2001) | 126,678 (France) (17 April 2001) | 101,463 (France) (10 April 2001) | 72,924 (France) (3 April 2001) | 45,403 (France) (27 March 2001) | 24,438 (Netherlands) (31 December 2002) | 7,239 (Netherlands) (31 December 2001) | 32,772 (Spain) (8 December 2002) | 31,027 (Spain) (10 August 2002) | 29,256 (Spain) (31 December 2001) | 19,737 (Spain) (30 June 2001)","Â© Requiem For A Dream, LLC 2000 All Rights Reserved (on print)",USD
2299047,1200000,2687008,"70,682 (Germany) | 193,981 (Sweden)","Dog Eat Dog Productions, Inc",USD
2299492,12000000,4100000,"1,422 (Netherlands) (31 December 1998) | 1,407 (Netherlands) (1 January 1998) | 8,045 (Portugal) (24 October 1996)",Restoration Productions Limited,USD
2300333,24000000,32662299,"6,330 (Netherlands) (31 December 2000) | 119,206 (Spain) (10 August 2002) | 118,515 (Spain) (25 June 2001)",,USD
2300351,25000000,11137801,,,USD
2302051,6000000,2600000,"42,164 (Netherlands) (31 December 1997) | 41,124 (Netherlands) (1 January 1997)",,GBP
2302526,35000000,630779,"43,271 (France) (22 May 2001) | 1,334 (Netherlands) (31 December 2000)",Copyright Â© 1999 Universal Studios,USD
2302661,50000000,2503829,"1,866,898 (France) (25 February 1997) | 2,064,010 (France) (1997) | 1,208,805 (France) (25 June 1996) | 14,141 (Netherlands) (31 December 1998) | 13,369 (Netherlands) (1 January 1998) | 24,079 (Spain)",,FRF
2303621,3500000,9247881,"2,537 (Netherlands) (31 December 1999) | 2,072 (Netherlands) (31 December 1998)",,USD
2304330,6200000,63541777,"107,570 (Sweden)",,USD
2305025,40000000,38087756,,,USD
2305197,15600000,68525609,"2,567,284 (Germany) (31 December 2000) | 154,255 (Netherlands) (31 December 2000) | 1,225,904 (Spain) (10 August 2002) | 1,212,371 (Spain) (25 June 2001) | 146,415 (Switzerland)",,USD
2305587,28000000,31600000,"363,282 (France) (4 July 1995) | 369,366 (Germany) (1995)",Â© 1995 United Artists Pictures Inc. (on print); United Artists Pictures Inc.; 19 September 1995; PA644124 (in copyright registry),USD
2305931,15000000,32056467,"3,881,600 (France) (14 November 2007) | 816,000 (Sweden)",Walt Disney Productions; 25 October 1973; LP42905 (in copyright registry),USD
2305974,20000000,35699287,"84,861 (Sweden)",Copyright Â© 1993 by Twentieth Century Fox Film Corporation All Rights Reserved (on print),USD
2305976,48000000,165493908,,"Morgan Creek Productions, Inc. & Warner Bros. Inc.",USD
2306194,13000000,53356612,"71,021 (Sweden)",Â© 1987 Orion Pictures Corporation,USD
2306197,35000000,45285202,,,USD
2306201,23500000,10696210,,Â© 1992 ORION PICTURES CORPORATION. (on print),USD
2307228,1100000,117235247,"608,000 (Sweden)",United Artists Corp.; 1 November 1976; LP47252 (in copyright registry),USD
2307246,7000000,6390537,"166,811 (Sweden)",,USD
2307247,17000000,902228,"240,815 (Sweden) | 580,880 (West Germany)",1982 United Artists Corporation,USD
2307248,30000000,125409936,"4,986,705 (France) | 3,300,000 (Germany) | 2,184,935 (Spain) | 402,736 (Sweden)",Â© 1985 by United Artists Corporation,USD
2307289,42000000,40123474,"127,234 (Sweden)",1990 United Artists Corporation.,USD
2307534,160000,445328,,"This motion picture Â© 1989 Warner Bros., Inc.",USD
2308229,1500000,5000000,,Paramount Pictures Corporation; 2 September 1953; LP2890 (in copyright registry),USD
2308476,10000000,75078260,"327,803 (Sweden)",Twentieth Century-Fox Film Corporation,USD
2308720,14500000,46338728,"877,006 (France) (24 June 1997) | 687,446 (France) (27 May 1997) | 186,223 (France) (22 April 1997) | 1,814,876 (Germany) (2 June 1997) | 1,751,125 (Germany) (26 May 1997) | 1,527,975 (Germany) (5 May 1997) | 1,422,047 (Germany) (28 April 1997) | 1,300,316 (Germany) (21 April 1997) | 1,166,833 (Germany) (14 April 1997) | 1,011,170 (Germany) (8 April 1997) | 818,838 (Germany) (2 April 1997) | 531,469 (Germany) (24 March 1997) | 234,820 (Germany) (opening week) | 125,428 (Netherlands) (31 December 1998) | 119,821 (Netherlands) (1 January 1998) | 192,344 (Portugal) (24 July 1997) | 185,282 (Portugal) (17 July 1997) | 178,599 (Portugal) (10 July 1997) | 171,394 (Portugal) (3 July 1997) | 163,326 (Portugal) (26 June 1997) | 145,132 (Portugal) (19 June 1997) | 130,634 (Portugal) (12 June 1997) | 113,684 (Portugal) (5 June 1997) | 97,804 (Portugal) (29 May 1997) | 79,355 (Portugal) (22 May 1997) | 31,084 (Portugal) (8 May 1997)",,USD
2308725,11500000,3275585,,,USD
2308730,25000000,55973336,"92,174 (Netherlands) (31 December 2000)",copyright 2000 Warner Bros.,USD
2309076,55000000,41609593,"421,951 (Germany) (20 December 1998) | 309,406 (Germany) (13 December 1998) | 137,007 (Germany) (6 December 1998) | 612,995 (Germany) | 110,186 (Netherlands) (31 December 1999)",1998 United Artists Pictures Inc.,USD
2309427,22000000,12100000,,,USD
2310119,2300000,33395426,"1,229,871 (Spain)",Paramount Pictures Corporation and William Castle Enterprises Inc. (1968),USD
2310236,25000000,13104494,,Â© 1997 Warner Bros. (on print),USD
2310980,12000000,22905674,"169,968 (USA) (31 December 1998) | 91,725 (UK) (31 December 1998) | 145,456 (France) (31 December 1999) | 209,464 (Italy) (31 December 1999) | 16,911 (Netherlands) (31 December 1999) | 169,968 (Spain) (15 April 2003)",,USD
2311879,800000,1001437,"8,801 (Spain)",,USD
2312345,60000000,61322858,"105,524 (Germany) | 37,200 (Netherlands) (31 December 2000) | 175,688 (Spain) (10 August 2002) | 172,653 (Spain) (25 June 2001)",COPYRIGHT Â©MM BY MFP MUNICH FILM PARTNERS GMBH & CO. ROE PRODUCTIONS KG (on print),USD
2312852,70000000,152149590,"4,848,551 (Germany) (31 December 1999) | 4,543,618 (Germany) (7 November 1999) | 408,856 (Netherlands) (31 December 2000) | 406,286 (Netherlands) (31 December 1999) | 458,393 (Sweden) (30 December 1999) | 413,566 (Sweden) (28 October 1999) | 304,548 (Sweden) (30 September 1999)",,USD
2312897,9000000,7936012,"129,483 (Sweden)","Â© 1985 Cannon Films, Inc.",USD
2313464,33000000,141153686,"2,791,904 (Germany) (2 May 1999) | 2,666,139 (Germany) (25 April 1999) | 2,087,771 (Germany) (12 April 1999) | 718,465 (Germany) (28 March 1999) | 224,708 (Netherlands) (31 December 1999) | 558,654 (Spain) (31 December 2001)",copyright 1998 New Line Productions Inc.,USD
2313519,11000000,17096053,"73,516 (Germany) (31 May 2001) | 2,283 (Netherlands) (31 December 1999)","Touchstone Pictures, 1998 (on print)",USD
2316046,2238813,10000000,,Copyright 1954 by Paramount Pictures,USD
2316049,58000000,53458319,"254,944 (France) (27 February 1996) | 19,024 (Netherlands) (1 January 1997) | 104,497 (Portugal) (14 March 1996)",,USD
2316800,1000000,21210,,,USD
2321373,50000000,23717291,,,USD
2324123,70000000,216540909,"4,137,969 (France) (31 December 1999) | 3,930,732 (France) (29 December 1998) | 1,057,672 (France) (6 October 1998) (opening week) | 228,176 (France) (6 October 1998) (opening week) | 3,749,146 (Germany) (31 December 1999) | 3,411,604 (Germany) (22 November 1998) | 3,276,471 (Germany) (15 November 1998) | 3,033,808 (Germany) (8 November 1998) | 2,658,883 (Germany) (1 November 1998) | 2,098,057 (Germany) (25 October 1998) | 1,389,645 (Germany) (18 October 1998) | 578,703 (Germany) (12 October 1998) (opening week) | 783,808 (Netherlands) (31 December 1999) | 725,519 (Netherlands) (31 December 1998) | 2,691,487 (Spain) (26 September 2003) | 394,841 (Sweden) (31 December 1998)","Copyright Â© 1998 DREAMWORKS, LLC. and PARAMOUNT PICTURES CORPORATION and AMBLIN ENTERTAINMENT, INC. All rights reserved. [on screen]",USD
2324198,10000000,12903,738 (Netherlands) (31 December 1998),"COPYRIGHT Â© 1997 SAVIOR PRODUCTIONS, INC. (on print)",USD
2325153,19000000,156997084,"3,322,794 (Germany) (30 June 2001) | 323,063 (Netherlands) (31 December 2000) | 324,277 (Netherlands) | 2,813,716 (Spain) (10 August 2002) | 2,741,363 (Spain) (25 June 2001)",,USD
2325897,25000000,96045248,"2,666,038 (France) | 14,255 (France) (opening day) | 107,769 (France) (opening week) | 6,022,000 (Germany) | 1,117,033 (Netherlands) | 2,326,604 (Spain) | 448,061 (Sweden)","Copyright Â© 1993 Universal City Studios Inc. and Amblin Entertainment Inc. (on print); Universal City Studios, Inc.; 1 February 1994; PA659866 (in copyright registry)",USD
2325936,250000,10580,,,USD
2326309,6500000,14545844,,,USD
2327740,15000000,103001286,"1,826,301 (France) (30 September 1997) | 1,471,643 (France) (2 September 1997) | 621,746 (France) (29 July 1997) | 96,578 (France) (22 July 1997) (opening week) | 13,275 (France) (16 July 1997) (opening day) | 335,687 (France) (opening week) | 1,310,675 (Germany) (8 December 1997) | 1,244,729 (Germany) (1 December 1997) | 1,120,067 (Germany) (24 November 1997) | 913,600 (Germany) (17 November 1997) | 645,123 (Germany) (10 November 1997) | 305,618 (Germany) (3 November 1997) (opening week) | 214,638 (Netherlands) (31 December 1998) | 214,166 (Netherlands) (1 January 1998) | 115,610 (Portugal) (14 August 1997) | 108,784 (Portugal) (7 August 1997) | 101,819 (Portugal) (31 July 1997) | 93,745 (Portugal) (24 July 1997) | 81,295 (Portugal) (17 July 1997) | 64,028 (Portugal) (10 July 1997) | 38,107 (Portugal) (3 July 1997) (opening week)",Miramax Film Corporation,USD
2327746,23000000,101334374,"171,079 (France) (14 July 1998) (opening week) | 26,626 (France) (8 July 1998) (opening day) | 2,131,244 (France) | 383,754 (France) | 1,267,895 (Germany) (1 June 1998) | 1,209,944 (Germany) (25 May 1998) | 1,099,206 (Germany) (18 May 1998) | 845,048 (Germany) (4 May 1998) | 470,256 (Germany) (27 April 1998) (opening week) | 241,857 (Netherlands) (31 December 1998)",Miramax Film Corporation,USD
2327747,40000000,89138076,"1,395,626 (France) (25 April 2000) | 300,500 (Netherlands) (31 December 2000) | 1,406,736 (Spain) (10 August 2002) | 1,404,299 (Spain) (25 June 2001) | 132,118 (Sweden) (1 June 2000)",,USD
2327816,20000000,5781885,"71,888 (France) | 2,815 (Netherlands) (31 December 1997) | 2,801 (Netherlands) (1 January 1997) | 9,968 (Portugal) (13 June 1996)","Copyright Â© MCMXCV 3009122 Canada Inc. on its own behalf and in trust for Jaffa Road XXXI Limited Partnership and Fuji Eight Co., Ltd.",USD
2328405,10000000,7027345,"1,197 (Spain) (30 June 2001)","Copyright Â© 2000 Universal Studios, All Rights Reserved. (on print)",USD
2328488,32000000,60328558,,,USD
2328882,33000000,100125000,"4,578,092 (France) (16 April 1996) | 4,911,558 (France) (final) | 362,894 (Portugal) (18 April 1996) | 2,975,438 (Spain)","Â© 1995 New Line Productions, Inc.",USD
2330470,4500000,13417292,"1,370,000 (France) (3 December 1996) | 1,091,409 (France) (29 October 1996) | 482,407 (France) (1 October 1996) | 159,650 (Netherlands) (31 December 1997) | 50,409 (Netherlands) (1 January 1997) | 24,926 (Portugal) (28 November 1996) | 22,205 (Portugal) (21 November 1996) | 19,475 (Portugal) (14 November 1996) | 16,571 (Portugal) (7 November 1996) | 12,278 (Portugal) (31 October 1996) | 6,191 (Portugal) (24 October 1996) | 448,159 (Spain)","CiBy 2000/Thin Man Films Limited, 1996",USD
